user_id,cashback_perdido_mes,top_categoria_perdida,monto_top_categoria
USR-11607,23.61,transporte,19.49
USR-11611,19.29,supermercado,19.29
USR-11618,0.0,ninguna,0.0
USR-11620,0.0,ninguna,0.0
USR-11621,0.0,ninguna,0.0
USR-11622,0.0,ninguna,0.0
USR-11623,13.75,transporte,13.75
USR-11626,0.0,ninguna,0.0
USR-11628,4.43,ropa_accesorios,3.17
USR-11629,0.0,ninguna,0.0
USR-11630,38.39,hogar,38.39
USR-11631,96.39,hogar,96.39
USR-11633,0.0,ninguna,0.0
USR-11634,56.02,ropa_accesorios,41.16
USR-11635,3.46,restaurante,3.46
USR-11640,14.45,supermercado,14.45
USR-11641,53.41,viajes,27.25
USR-11643,0.0,ninguna,0.0
USR-11644,8.26,transporte,8.26
USR-11648,36.91,entretenimiento,36.91
USR-11650,2.81,ropa_accesorios,2.81
USR-11651,0.0,ninguna,0.0
USR-11652,23.77,restaurante,17.39
USR-11655,0.0,ninguna,0.0
USR-11656,13.58,supermercado,10.13
USR-11657,0.0,ninguna,0.0
USR-11658,77.03,ropa_accesorios,39.73
USR-11662,0.0,ninguna,0.0
USR-11666,18.49,supermercado,11.0
USR-11667,9.77,supermercado,9.77
USR-11668,0.27,transporte,0.27
USR-11671,10.33,educacion,10.33
USR-11672,0.0,ninguna,0.0
USR-11675,8.11,transporte,8.11
USR-11677,9.09,restaurante,9.09
USR-11678,0.95,transporte,0.95
USR-11679,0.0,ninguna,0.0
USR-11680,4.43,restaurante,4.43
USR-11682,0.0,ninguna,0.0
USR-11683,0.0,ninguna,0.0
USR-11685,43.96,hogar,25.54
USR-11688,0.0,ninguna,0.0
USR-11690,436.26,servicios_digitales,134.27
USR-11694,0.0,ninguna,0.0
USR-11695,8.46,salud,8.46
USR-11698,0.0,ninguna,0.0
USR-11701,108.44,salud,26.45
USR-11703,27.16,ropa_accesorios,12.05
USR-11709,25.15,ropa_accesorios,25.15
USR-11710,37.38,restaurante,21.03
USR-11711,0.0,ninguna,0.0
USR-11713,0.0,ninguna,0.0
USR-11715,290.53,supermercado,196.59
USR-11720,39.86,gobierno,14.74
USR-11721,51.3,entretenimiento,37.19
USR-11722,0.0,ninguna,0.0
USR-11723,0.0,ninguna,0.0
USR-11725,0.0,ninguna,0.0
USR-11726,15.74,viajes,15.74
USR-11727,73.63,transporte,73.63
USR-11730,65.86,restaurante,60.47
USR-11732,5.33,ropa_accesorios,5.33
USR-11733,38.29,restaurante,23.5
USR-11735,0.0,ninguna,0.0
USR-11736,109.31,hogar,109.31
USR-11737,0.0,ninguna,0.0
USR-11738,1.57,gobierno,1.57
USR-11740,20.72,ropa_accesorios,14.27
USR-11743,0.0,ninguna,0.0
USR-11747,14.65,restaurante,8.44
USR-11749,14.41,retiro_cajero,12.22
USR-11750,10.65,restaurante,4.85
USR-11751,0.0,ninguna,0.0
USR-11754,0.0,ninguna,0.0
USR-11755,0.34,supermercado,0.34
USR-11757,317.11,transporte,104.34
USR-11759,3.98,restaurante,3.98
USR-11762,24.64,restaurante,14.95
USR-11763,0.0,ninguna,0.0
USR-11766,34.71,ropa_accesorios,22.77
USR-11769,13.83,restaurante,7.71
USR-11770,0.0,ninguna,0.0
USR-11771,10.8,restaurante,10.8
USR-11773,1.48,restaurante,1.48
USR-11779,96.3,restaurante,68.51
USR-11781,2.17,restaurante,2.17
USR-11782,2.21,entretenimiento,1.42
USR-11784,19.37,gobierno,19.37
USR-11785,19.47,supermercado,19.47
USR-11789,2.4,restaurante,2.4
USR-11790,4.66,supermercado,4.66
USR-11792,0.0,ninguna,0.0
USR-11796,7.46,supermercado,7.46
USR-11798,1.44,supermercado,0.85
USR-11799,0.0,ninguna,0.0
USR-11802,229.64,supermercado,92.9
USR-11803,0.0,ninguna,0.0
USR-11808,9.07,restaurante,9.07
USR-11812,9.84,restaurante,7.23
USR-11813,0.0,ninguna,0.0
USR-11815,13.54,transporte,13.54
USR-11816,0.0,ninguna,0.0
USR-11817,28.99,entretenimiento,20.58
USR-11818,8.26,viajes,8.26
USR-11819,0.0,ninguna,0.0
USR-11820,68.52,supermercado,68.52
USR-11821,18.39,supermercado,18.39
USR-11822,13.09,supermercado,13.09
USR-11823,121.88,gobierno,65.21
USR-11825,90.91,transporte,59.8
USR-11826,0.0,ninguna,0.0
USR-11827,22.54,supermercado,13.81
USR-11828,18.54,restaurante,17.49
USR-11829,6.24,gobierno,6.24
USR-11831,0.0,ninguna,0.0
USR-11832,12.76,ropa_accesorios,11.22
USR-11833,284.49,restaurante,241.51
USR-11834,8.21,entretenimiento,8.21
USR-11835,31.78,restaurante,31.78
USR-11836,12.22,ropa_accesorios,12.22
USR-11837,9.34,entretenimiento,8.59
USR-11838,51.18,supermercado,18.5
USR-11840,0.0,ninguna,0.0
USR-11842,18.43,salud,18.43
USR-11843,26.63,educacion,26.63
USR-11845,0.0,ninguna,0.0
USR-11848,0.0,ninguna,0.0
USR-11849,20.25,transporte,15.96
USR-11850,19.22,restaurante,12.05
USR-11852,231.04,restaurante,110.87
USR-11853,11.65,salud,11.65
USR-11855,14.03,supermercado,14.03
USR-11856,0.0,ninguna,0.0
USR-11857,12.56,transporte,8.64
USR-11858,13.14,supermercado,13.14
USR-11859,0.0,ninguna,0.0
USR-11860,15.87,ropa_accesorios,15.87
USR-11861,0.0,ninguna,0.0
USR-11862,7.08,restaurante,7.08
USR-11864,14.97,ropa_accesorios,14.97
USR-11869,0.0,ninguna,0.0
USR-11870,228.3,transporte,116.18
USR-11872,5.27,transporte,5.27
USR-11874,31.29,ropa_accesorios,16.68
USR-11879,0.0,ninguna,0.0
USR-11883,40.21,supermercado,40.21
USR-11885,0.0,ninguna,0.0
USR-11888,17.28,viajes,17.28
USR-11889,0.0,ninguna,0.0
USR-11891,5.53,supermercado,5.53
USR-11892,0.0,ninguna,0.0
USR-11893,0.0,ninguna,0.0
USR-11894,0.0,ninguna,0.0
USR-11896,20.71,retiro_cajero,9.04
USR-11900,14.21,salud,14.21
USR-11902,19.58,ropa_accesorios,18.49
USR-11906,38.62,restaurante,30.05
USR-11908,0.0,ninguna,0.0
USR-11915,0.0,ninguna,0.0
USR-11917,0.0,ninguna,0.0
USR-11918,0.0,ninguna,0.0
USR-11920,8.09,entretenimiento,4.24
USR-11922,13.81,servicios_digitales,13.81
USR-11924,1.13,entretenimiento,1.13
USR-11925,6.8,restaurante,6.8
USR-11926,0.0,ninguna,0.0
USR-11927,0.0,ninguna,0.0
USR-11929,8.46,supermercado,8.46
USR-11930,0.0,ninguna,0.0
USR-11932,6.36,supermercado,6.36
USR-11934,27.63,ropa_accesorios,8.69
USR-11936,0.0,ninguna,0.0
USR-11937,0.0,ninguna,0.0
USR-11939,8.99,supermercado,8.26
USR-11940,52.57,supermercado,26.72
USR-11942,0.0,ninguna,0.0
USR-11944,0.0,ninguna,0.0
USR-11945,0.0,ninguna,0.0
USR-11947,0.0,ninguna,0.0
USR-11948,0.0,ninguna,0.0
USR-11951,22.8,ropa_accesorios,10.53
USR-11952,39.94,gobierno,18.93
USR-11954,13.29,ropa_accesorios,10.63
USR-11957,0.0,ninguna,0.0
USR-11959,9.35,transporte,9.35
USR-11962,13.96,supermercado,9.16
USR-11966,2.32,retiro_cajero,2.32
USR-11967,0.0,ninguna,0.0
USR-11969,3.31,supermercado,2.54
USR-11970,2.94,restaurante,2.94
USR-11973,5.11,supermercado,5.11
USR-11974,17.19,ropa_accesorios,11.96
USR-11975,6.99,transporte,6.99
USR-11976,381.52,supermercado,112.3
USR-11977,104.22,viajes,37.71
USR-11982,0.0,ninguna,0.0
USR-11986,6.93,transporte,6.93
USR-11988,16.17,supermercado,16.17
USR-11991,4.13,supermercado,4.13
USR-11993,10.29,supermercado,8.15
USR-11994,69.34,hogar,69.34
USR-11995,3.68,restaurante,3.68
USR-11997,37.85,restaurante,37.85
USR-11998,0.0,ninguna,0.0
USR-11999,26.75,salud,18.17
USR-12001,19.4,supermercado,19.4
USR-12003,0.0,ninguna,0.0
USR-12004,0.0,ninguna,0.0
USR-12008,0.0,ninguna,0.0
USR-12011,0.0,ninguna,0.0
USR-12012,2.1,restaurante,2.1
USR-12017,6.91,educacion,6.91
USR-12018,0.0,ninguna,0.0
USR-12020,0.0,ninguna,0.0
USR-12022,0.0,ninguna,0.0
USR-12023,0.0,ninguna,0.0
USR-12024,0.0,ninguna,0.0
USR-12025,0.0,ninguna,0.0
USR-12030,0.0,ninguna,0.0
USR-12032,0.0,ninguna,0.0
USR-12034,0.0,ninguna,0.0
USR-12035,6.74,retiro_cajero,6.74
USR-12036,0.0,ninguna,0.0
USR-12038,0.0,ninguna,0.0
USR-12039,0.0,ninguna,0.0
USR-12042,5.73,restaurante,5.73
USR-12046,0.0,ninguna,0.0
USR-12047,6.8,restaurante,3.9
USR-12049,0.0,ninguna,0.0
USR-12050,8.85,supermercado,8.85
USR-12052,5.16,supermercado,5.16
USR-12053,10.38,supermercado,10.38
USR-12055,0.0,ninguna,0.0
USR-12056,0.0,ninguna,0.0
USR-12057,0.0,ninguna,0.0
USR-12059,0.0,ninguna,0.0
USR-12060,6.39,supermercado,6.39
USR-12063,26.67,ropa_accesorios,14.08
USR-12068,12.21,retiro_cajero,12.21
USR-12069,0.0,ninguna,0.0
USR-12070,7.04,supermercado,7.04
USR-12071,58.93,restaurante,58.93
USR-12072,29.87,salud,17.16
USR-12073,35.42,restaurante,13.84
USR-12074,0.0,ninguna,0.0
USR-12077,6.95,restaurante,6.95
USR-12078,181.6,restaurante,132.87
USR-12079,7.1,transporte,7.1
USR-12081,0.0,ninguna,0.0
USR-12083,0.0,ninguna,0.0
USR-12086,120.9,viajes,120.9
USR-12090,18.13,transporte,18.13
USR-12091,8.05,supermercado,6.71
USR-12092,20.95,transporte,11.53
USR-12094,70.16,ropa_accesorios,33.2
USR-12095,10.95,restaurante,10.95
USR-12097,0.0,ninguna,0.0
USR-12098,0.0,ninguna,0.0
USR-12102,361.69,transporte,264.64
USR-12103,483.17,supermercado,274.65
USR-12104,0.0,ninguna,0.0
USR-12107,36.0,tecnologia,19.65
USR-12109,73.87,supermercado,58.93
USR-12110,69.66,supermercado,69.66
USR-12112,12.38,supermercado,12.38
USR-12114,0.0,ninguna,0.0
USR-12115,4.69,restaurante,4.69
USR-12117,0.0,ninguna,0.0
USR-12120,429.27,hogar,162.02
USR-12121,0.0,ninguna,0.0
USR-12124,17.61,servicios_digitales,11.56
USR-12125,1.96,restaurante,1.96
USR-12126,6.72,supermercado,6.72
USR-12127,20.0,supermercado,20.0
USR-12128,15.68,restaurante,10.95
USR-12130,0.0,ninguna,0.0
USR-12133,50.65,supermercado,35.35
USR-12137,35.38,ropa_accesorios,20.45
USR-12138,3.62,supermercado,3.62
USR-12140,9.69,entretenimiento,9.69
USR-12142,23.84,restaurante,13.28
USR-12144,0.0,ninguna,0.0
USR-12148,0.0,ninguna,0.0
USR-12152,0.0,ninguna,0.0
USR-12156,0.0,ninguna,0.0
USR-12158,8.95,restaurante,8.95
USR-12159,0.0,ninguna,0.0
USR-12160,0.0,ninguna,0.0
USR-12165,12.4,entretenimiento,12.4
USR-12166,6.45,supermercado,6.45
USR-12169,26.52,gobierno,26.52
USR-12170,3.34,restaurante,3.34
USR-12173,21.83,supermercado,21.83
USR-12177,73.19,restaurante,34.75
USR-12179,408.59,gobierno,204.21
USR-12180,32.34,educacion,30.12
USR-12183,26.28,servicios_digitales,14.85
USR-12184,13.73,transporte,13.73
USR-12187,7.39,entretenimiento,7.39
USR-12188,6.64,restaurante,6.64
USR-12189,0.0,ninguna,0.0
USR-12190,14.86,gobierno,12.03
USR-12191,0.0,ninguna,0.0
USR-12192,0.0,ninguna,0.0
USR-12193,31.63,supermercado,16.99
USR-12194,0.0,ninguna,0.0
USR-12196,2.13,restaurante,2.13
USR-12199,13.18,restaurante,13.18
USR-12202,0.0,ninguna,0.0
USR-12203,9.07,supermercado,9.07
USR-12204,0.0,ninguna,0.0
USR-12205,15.91,supermercado,10.39
USR-12209,76.92,gobierno,76.92
USR-12211,7.29,restaurante,6.53
USR-12214,0.0,ninguna,0.0
USR-12215,18.15,entretenimiento,11.74
USR-12217,291.63,transporte,189.28
USR-12222,1.28,supermercado,1.28
USR-12223,14.46,supermercado,6.88
USR-12224,8.64,supermercado,8.64
USR-12226,29.44,supermercado,16.48
USR-12227,21.08,restaurante,17.39
USR-12228,0.0,ninguna,0.0
USR-12232,0.0,ninguna,0.0
USR-12233,0.0,ninguna,0.0
USR-12234,23.87,supermercado,15.02
USR-12236,5.56,restaurante,5.56
USR-12239,0.0,ninguna,0.0
USR-12240,1.24,restaurante,1.24
USR-12243,0.0,ninguna,0.0
USR-12245,9.9,supermercado,6.86
USR-12246,99.78,gobierno,67.09
USR-12247,16.72,salud,9.7
USR-12249,0.0,ninguna,0.0
USR-12253,151.8,transporte,103.16
USR-12254,11.4,supermercado,9.32
USR-12255,32.04,gobierno,16.73
USR-12256,11.84,servicios_digitales,7.89
USR-12257,46.03,restaurante,28.51
USR-12258,0.0,ninguna,0.0
USR-12260,24.66,supermercado,22.84
USR-12261,303.59,gobierno,117.63
USR-12262,1.27,restaurante,1.27
USR-12263,0.0,ninguna,0.0
USR-12264,0.0,ninguna,0.0
USR-12265,0.0,ninguna,0.0
USR-12266,10.63,supermercado,10.37
USR-12268,24.85,entretenimiento,12.88
USR-12271,0.0,ninguna,0.0
USR-12273,69.34,servicios_digitales,69.34
USR-12278,14.99,salud,14.99
USR-12279,0.0,ninguna,0.0
USR-12280,0.0,ninguna,0.0
USR-12282,0.0,ninguna,0.0
USR-12290,0.0,ninguna,0.0
USR-12292,0.0,ninguna,0.0
USR-12296,25.29,restaurante,15.75
USR-12297,20.48,salud,12.14
USR-12298,4.75,restaurante,4.75
USR-12299,32.75,restaurante,32.75
USR-12301,68.24,hogar,68.24
USR-12302,408.64,hogar,278.75
USR-12303,57.58,supermercado,35.58
USR-12307,79.99,supermercado,38.19
USR-12314,12.19,ropa_accesorios,7.36
USR-12315,12.09,ropa_accesorios,6.32
USR-12317,12.38,salud,12.38
USR-12319,19.77,supermercado,19.77
USR-12321,59.47,ropa_accesorios,50.89
USR-12325,19.06,ropa_accesorios,15.45
USR-12326,9.84,supermercado,9.84
USR-12327,0.0,ninguna,0.0
USR-12328,66.26,supermercado,34.11
USR-12329,5.4,supermercado,5.4
USR-12330,0.0,ninguna,0.0
USR-12331,18.27,transporte,11.86
USR-12332,0.0,ninguna,0.0
USR-12333,0.0,ninguna,0.0
USR-12334,0.0,ninguna,0.0
USR-12339,10.4,restaurante,10.4
USR-12341,0.0,ninguna,0.0
USR-12342,26.63,restaurante,16.98
USR-12343,12.35,supermercado,12.35
USR-12345,14.11,gobierno,14.11
USR-12346,6.28,ropa_accesorios,6.28
USR-12347,22.5,salud,22.5
USR-12348,0.0,ninguna,0.0
USR-12350,12.03,gobierno,12.03
USR-12351,0.0,ninguna,0.0
USR-12352,0.0,ninguna,0.0
USR-12353,0.0,ninguna,0.0
USR-12354,0.0,ninguna,0.0
USR-12356,0.0,ninguna,0.0
USR-12358,2.79,salud,2.79
USR-12363,221.23,transporte,111.03
USR-12364,30.92,salud,30.92
USR-12367,55.82,salud,30.21
USR-12368,7.73,supermercado,7.73
USR-12371,0.0,ninguna,0.0
USR-12372,6.61,restaurante,5.73
USR-12375,0.0,ninguna,0.0
USR-12377,0.0,ninguna,0.0
USR-12379,3.57,supermercado,3.57
USR-12381,28.68,salud,28.68
USR-12383,18.53,supermercado,18.53
USR-12384,7.71,restaurante,5.08
USR-12385,0.0,ninguna,0.0
USR-12386,23.85,restaurante,12.9
USR-12387,5.62,supermercado,5.62
USR-12391,0.0,ninguna,0.0
USR-12392,35.54,viajes,35.54
USR-12393,28.64,supermercado,28.64
USR-12394,0.0,ninguna,0.0
USR-12396,0.0,ninguna,0.0
USR-12397,25.36,supermercado,13.42
USR-12401,0.0,ninguna,0.0
USR-12402,9.8,supermercado,9.8
USR-12403,0.0,ninguna,0.0
USR-12404,2.19,supermercado,2.19
USR-12405,0.0,ninguna,0.0
USR-12406,0.0,ninguna,0.0
USR-12409,19.63,restaurante,13.92
USR-12410,32.41,gobierno,16.93
USR-12412,3.31,supermercado,3.31
USR-12416,205.63,servicios_digitales,135.71
USR-12417,0.0,ninguna,0.0
USR-12418,8.94,gobierno,8.94
USR-12419,27.4,viajes,27.4
USR-12420,3.9,gobierno,3.9
USR-12421,9.26,supermercado,9.26
USR-12422,0.0,ninguna,0.0
USR-12430,14.79,restaurante,14.79
USR-12436,34.06,viajes,34.06
USR-12437,8.94,gobierno,8.94
USR-12439,0.0,ninguna,0.0
USR-12440,140.27,transporte,79.22
USR-12443,4.66,restaurante,4.66
USR-12446,0.0,ninguna,0.0
USR-12449,83.59,viajes,83.59
USR-12452,14.78,ropa_accesorios,14.78
USR-12454,5.3,supermercado,4.68
USR-12455,75.9,restaurante,27.11
USR-12457,14.85,supermercado,14.85
USR-12460,12.81,restaurante,12.81
USR-12462,14.67,restaurante,14.67
USR-12467,0.0,ninguna,0.0
USR-12468,0.79,viajes,0.79
USR-12470,0.0,ninguna,0.0
USR-12471,54.18,restaurante,30.9
USR-12472,0.0,ninguna,0.0
USR-12473,17.8,supermercado,11.75
USR-12474,10.34,restaurante,10.34
USR-12477,4.02,supermercado,4.02
USR-12479,0.0,ninguna,0.0
USR-12481,0.0,ninguna,0.0
USR-12483,0.0,ninguna,0.0
USR-12485,0.0,ninguna,0.0
USR-12486,143.09,gobierno,98.48
USR-12489,567.43,hogar,263.17
USR-12492,0.0,ninguna,0.0
USR-12494,17.92,supermercado,17.92
USR-12495,0.0,ninguna,0.0
USR-12499,0.0,ninguna,0.0
USR-12500,42.68,salud,29.92
USR-12504,37.47,supermercado,35.79
USR-12506,13.59,gobierno,9.14
USR-12508,3.82,salud,3.82
USR-12509,0.0,ninguna,0.0
USR-12511,53.27,salud,35.08
USR-12514,2.68,servicios_digitales,2.68
USR-12520,0.0,ninguna,0.0
USR-12521,0.0,ninguna,0.0
USR-12523,0.0,ninguna,0.0
USR-12524,0.0,ninguna,0.0
USR-12529,0.0,ninguna,0.0
USR-12530,19.92,ropa_accesorios,19.92
USR-12532,24.85,tecnologia,24.85
USR-12534,115.16,restaurante,115.16
USR-12535,0.0,ninguna,0.0
USR-12536,0.91,entretenimiento,0.91
USR-12537,0.0,ninguna,0.0
USR-12538,0.0,ninguna,0.0
USR-12539,81.25,transporte,81.25
USR-12540,0.0,ninguna,0.0
USR-12543,71.45,educacion,44.79
USR-12544,0.0,ninguna,0.0
USR-12545,180.49,ropa_accesorios,103.85
USR-12546,83.12,entretenimiento,37.54
USR-12547,0.0,ninguna,0.0
USR-12548,7.26,supermercado,7.26
USR-12549,18.83,restaurante,14.16
USR-12552,14.81,ropa_accesorios,14.81
USR-12554,0.0,ninguna,0.0
USR-12555,0.0,ninguna,0.0
USR-12557,0.0,ninguna,0.0
USR-12560,0.0,ninguna,0.0
USR-12563,0.0,ninguna,0.0
USR-12564,6.84,supermercado,6.84
USR-12565,18.05,restaurante,13.77
USR-12568,24.1,restaurante,18.52
USR-12570,32.74,restaurante,19.95
USR-12573,134.8,tecnologia,134.8
USR-12575,0.0,ninguna,0.0
USR-12576,5.28,entretenimiento,5.28
USR-12579,125.49,restaurante,74.16
USR-12580,0.0,ninguna,0.0
USR-12587,1.98,supermercado,1.98
USR-12595,70.61,transporte,54.62
USR-12596,6.77,restaurante,6.0
USR-12597,0.0,ninguna,0.0
USR-12600,0.0,ninguna,0.0
USR-12601,19.65,entretenimiento,10.48
USR-12602,0.0,ninguna,0.0
USR-12604,0.0,ninguna,0.0
USR-12605,0.0,ninguna,0.0
USR-12607,10.36,salud,6.48
USR-12610,0.0,ninguna,0.0
USR-12611,0.0,ninguna,0.0
USR-12613,0.0,ninguna,0.0
USR-12615,19.89,supermercado,19.89
USR-12616,24.12,supermercado,24.12
USR-12618,0.0,ninguna,0.0
USR-12619,0.0,ninguna,0.0
USR-12620,33.34,restaurante,33.34
USR-12621,0.0,ninguna,0.0
USR-12622,4.02,supermercado,4.02
USR-12625,58.56,restaurante,30.87
USR-12626,19.79,ropa_accesorios,11.35
USR-12627,22.27,supermercado,22.27
USR-12628,27.71,restaurante,27.71
USR-12629,0.39,ropa_accesorios,0.39
USR-12630,1.98,retiro_cajero,1.98
USR-12632,6.36,educacion,3.76
USR-12634,0.0,ninguna,0.0
USR-12638,0.0,ninguna,0.0
USR-12640,41.41,tecnologia,41.41
USR-12642,21.28,ropa_accesorios,16.74
USR-12646,17.54,ropa_accesorios,7.83
USR-12649,23.74,supermercado,23.74
USR-12650,0.0,ninguna,0.0
USR-12651,0.0,ninguna,0.0
USR-12653,0.0,ninguna,0.0
USR-12655,1.28,viajes,1.28
USR-12656,0.0,ninguna,0.0
USR-12658,5.78,salud,5.78
USR-12661,0.0,ninguna,0.0
USR-12663,2.57,retiro_cajero,2.57
USR-12664,0.0,ninguna,0.0
USR-12665,12.75,transporte,12.75
USR-12667,14.42,supermercado,14.42
USR-12668,146.86,hogar,146.86
USR-12673,0.0,ninguna,0.0
USR-12679,0.0,ninguna,0.0
USR-12681,0.0,ninguna,0.0
USR-12682,20.43,educacion,13.18
USR-12686,6.07,restaurante,4.74
USR-12688,0.0,ninguna,0.0
USR-12689,13.07,restaurante,13.07
USR-12696,165.44,restaurante,165.44
USR-12698,0.0,ninguna,0.0
USR-12706,4.07,entretenimiento,4.07
USR-12707,25.78,tecnologia,25.78
USR-12708,34.35,salud,34.35
USR-12709,70.89,viajes,39.37
USR-12710,3.55,supermercado,3.55
USR-12711,21.71,salud,9.9
USR-12712,0.0,ninguna,0.0
USR-12713,11.6,restaurante,11.6
USR-12714,0.0,ninguna,0.0
USR-12716,0.0,ninguna,0.0
USR-12722,0.0,ninguna,0.0
USR-12723,0.0,ninguna,0.0
USR-12724,149.46,viajes,149.46
USR-12726,35.37,supermercado,35.37
USR-12727,76.57,supermercado,33.12
USR-12730,12.39,supermercado,12.39
USR-12731,6.52,supermercado,6.52
USR-12733,0.0,ninguna,0.0
USR-12736,15.65,educacion,15.65
USR-12737,1.85,restaurante,1.85
USR-12738,0.0,ninguna,0.0
USR-12740,0.6,restaurante,0.6
USR-12745,8.09,gobierno,8.09
USR-12746,79.88,tecnologia,79.88
USR-12747,0.0,ninguna,0.0
USR-12748,0.0,ninguna,0.0
USR-12750,21.93,entretenimiento,11.95
USR-12751,12.53,transporte,12.53
USR-12752,71.28,gobierno,71.28
USR-12755,17.16,supermercado,17.16
USR-12758,7.27,supermercado,7.27
USR-12760,0.0,ninguna,0.0
USR-12761,0.0,ninguna,0.0
USR-12764,0.0,ninguna,0.0
USR-12765,1.47,supermercado,1.47
USR-12770,0.0,ninguna,0.0
USR-12771,16.01,supermercado,14.39
USR-12775,89.86,hogar,89.86
USR-12780,2.73,salud,2.73
USR-12785,0.8,salud,0.8
USR-12786,14.77,restaurante,14.77
USR-12793,6.05,restaurante,3.24
USR-12794,23.85,restaurante,12.72
USR-12797,0.0,ninguna,0.0
USR-12798,0.0,ninguna,0.0
USR-12801,15.26,restaurante,15.26
USR-12802,0.0,ninguna,0.0
USR-12805,0.0,ninguna,0.0
USR-12806,244.97,supermercado,131.54
USR-12807,0.0,ninguna,0.0
USR-12811,37.55,viajes,37.55
USR-12815,12.48,entretenimiento,12.48
USR-12816,0.0,ninguna,0.0
USR-12819,9.18,retiro_cajero,6.33
USR-12823,105.95,servicios_digitales,71.52
USR-12825,78.34,restaurante,24.82
USR-12826,123.99,hogar,104.26
USR-12827,0.0,ninguna,0.0
USR-12831,0.0,ninguna,0.0
USR-12832,20.11,hogar,20.11
USR-12834,0.0,ninguna,0.0
USR-12835,0.0,ninguna,0.0
USR-12838,11.93,servicios_digitales,9.73
USR-12842,40.48,supermercado,13.02
USR-12843,37.27,gobierno,17.23
USR-12844,0.0,ninguna,0.0
USR-12846,2.8,ropa_accesorios,2.8
USR-12850,0.0,ninguna,0.0
USR-12852,0.0,ninguna,0.0
USR-12854,237.25,hogar,99.06
USR-12855,1.17,transporte,0.67
USR-12858,0.0,ninguna,0.0
USR-12861,0.0,ninguna,0.0
USR-12862,28.98,restaurante,22.64
USR-12863,21.09,supermercado,12.42
USR-12864,17.84,entretenimiento,16.65
USR-12865,5.42,supermercado,5.42
USR-12866,169.28,supermercado,138.85
USR-12870,0.0,ninguna,0.0
USR-12871,0.0,ninguna,0.0
USR-12873,19.91,supermercado,19.91
USR-12874,2.03,supermercado,1.51
USR-12876,0.0,ninguna,0.0
USR-12878,43.0,transporte,25.22
USR-12879,0.63,restaurante,0.63
USR-12881,1.37,retiro_cajero,1.37
USR-12882,31.31,supermercado,16.78
USR-12883,11.4,restaurante,9.52
USR-12884,0.0,ninguna,0.0
USR-12885,0.0,ninguna,0.0
USR-12887,0.0,ninguna,0.0
USR-12889,17.55,gobierno,9.73
USR-12890,159.5,transporte,76.88
USR-12892,29.35,restaurante,29.35
USR-12893,0.0,ninguna,0.0
USR-12896,0.0,ninguna,0.0
USR-12898,0.0,ninguna,0.0
USR-12899,16.83,servicios_digitales,11.75
USR-12900,8.56,gobierno,8.56
USR-12901,5.52,supermercado,5.52
USR-12903,96.56,viajes,29.11
USR-12905,2.24,restaurante,2.24
USR-12906,99.76,hogar,99.76
USR-12910,17.94,restaurante,8.99
USR-12911,160.18,restaurante,113.31
USR-12912,0.0,ninguna,0.0
USR-12913,2.25,supermercado,2.25
USR-12914,16.76,supermercado,12.38
USR-12916,0.53,viajes,0.53
USR-12917,19.68,restaurante,19.68
USR-12919,1.34,transporte,1.34
USR-12921,4.56,supermercado,4.56
USR-12922,63.95,entretenimiento,31.05
USR-12923,91.38,ropa_accesorios,91.38
USR-12925,0.0,ninguna,0.0
USR-12926,137.91,ropa_accesorios,38.26
USR-12931,0.0,ninguna,0.0
USR-12932,5.84,supermercado,5.84
USR-12933,0.0,ninguna,0.0
USR-12936,26.58,salud,18.2
USR-12937,46.32,restaurante,23.6
USR-12938,10.5,restaurante,10.5
USR-12940,23.62,salud,23.62
USR-12943,0.0,ninguna,0.0
USR-12944,15.12,restaurante,7.76
USR-12945,4.12,supermercado,2.73
USR-12946,258.39,hogar,136.43
USR-12948,228.69,servicios_digitales,109.93
USR-12949,461.19,transporte,282.1
USR-12954,16.74,servicios_digitales,7.19
USR-12956,0.0,ninguna,0.0
USR-12959,0.27,supermercado,0.27
USR-12961,169.62,hogar,79.74
USR-12963,0.0,ninguna,0.0
USR-12965,14.94,restaurante,12.6
USR-12968,28.15,supermercado,17.95
USR-12971,37.26,ropa_accesorios,37.26
USR-12973,32.01,educacion,32.01
USR-12975,128.1,hogar,128.1
USR-12976,8.6,supermercado,8.6
USR-12979,0.0,ninguna,0.0
USR-12980,3.75,restaurante,3.75
USR-12981,0.0,ninguna,0.0
USR-12982,0.0,ninguna,0.0
USR-12983,14.28,ropa_accesorios,14.28
USR-12984,0.0,ninguna,0.0
USR-12985,14.74,restaurante,12.72
USR-12986,19.9,restaurante,12.35
USR-12988,0.0,ninguna,0.0
USR-12990,3.88,transporte,3.88
USR-12991,25.83,restaurante,16.18
USR-12992,193.09,hogar,127.91
USR-12994,13.82,transporte,5.61
USR-12996,9.73,supermercado,8.65
USR-12997,2.03,restaurante,2.03
USR-12998,20.88,hogar,20.88
USR-13000,15.78,restaurante,15.78
USR-13002,36.57,supermercado,36.57
USR-13004,36.96,restaurante,25.13
USR-13006,0.0,ninguna,0.0
USR-13007,0.0,ninguna,0.0
USR-13012,34.26,supermercado,18.74
USR-13014,0.0,ninguna,0.0
USR-13016,0.0,ninguna,0.0
USR-13017,36.4,salud,25.34
USR-13020,38.73,supermercado,38.73
USR-13021,0.0,ninguna,0.0
