user_id,ingreso_mensual_mxn,carga_fija_total,gasto_ultimos_15_dias,gasto_acumulado_mes,gasto_real_mes_anterior,historial_mayor_15d,tasa_gasto_diario,gasto_estimado_fin_mes,ingreso_restante_estimado,balance_actual,dias_hasta_deficit
USR-13113,52000,1946.0,0.0,0.0,26693.940000000002,True,0.0,0.0,50054.0,50054.0,inf
USR-13114,27500,1694.0,0.0,0.0,960.27,True,0.0,0.0,25806.0,25806.0,inf
USR-13115,23000,0.0,0.0,0.0,0.0,True,0.0,0.0,23000.0,23000.0,inf
USR-13116,30500,3474.73,0.0,0.0,1898.35,True,0.0,0.0,27025.27,27025.27,inf
USR-13117,24000,0.0,0.0,0.0,0.0,True,0.0,0.0,24000.0,24000.0,inf
USR-13118,9500,4285.0,0.0,0.0,1964.3200000000002,True,0.0,0.0,5215.0,5215.0,inf
USR-13119,16500,898.0,0.0,0.0,0.0,True,0.0,0.0,15602.0,15602.0,inf
USR-13120,30000,1547.0,0.0,0.0,6434.46,True,0.0,0.0,28453.0,28453.0,inf
USR-13121,17000,3188.83,0.0,0.0,0.0,True,0.0,0.0,13811.17,13811.17,inf
USR-13122,22500,3447.86,0.0,0.0,2393.2799999999997,True,0.0,0.0,19052.14,19052.14,inf
USR-13123,24000,5796.87,0.0,0.0,514.96,True,0.0,0.0,18203.13,18203.13,inf
USR-13124,17000,1247.0,0.0,0.0,5314.57,True,0.0,0.0,15753.0,15753.0,inf
USR-13125,24000,1397.0,0.0,0.0,1259.29,True,0.0,0.0,22603.0,22603.0,inf
USR-13126,9000,0.0,0.0,0.0,0.0,True,0.0,0.0,9000.0,9000.0,inf
USR-13127,10500,3907.71,0.0,0.0,0.0,True,0.0,0.0,6592.29,6592.29,inf
USR-13128,45000,448.0,0.0,0.0,0.0,True,0.0,0.0,44552.0,44552.0,inf
USR-13129,14500,4133.59,0.0,0.0,3531.1000000000004,True,0.0,0.0,10366.41,10366.41,inf
USR-13130,58000,2443.0,0.0,0.0,4100.72,True,0.0,0.0,55557.0,55557.0,inf
USR-13131,10500,2689.1,1567.46,1567.46,3356.1000000000004,True,104.49733333333333,3239.4173333333333,4571.482666666667,6243.44,59.74736197414926
USR-13132,20500,5434.0,0.0,0.0,2604.8199999999997,True,0.0,0.0,15066.0,15066.0,inf
USR-13133,21000,3518.71,0.0,0.0,0.0,True,0.0,0.0,17481.29,17481.29,inf
USR-13134,7000,3723.6,0.0,0.0,0.0,True,0.0,0.0,3276.4,3276.4,inf
USR-13135,8000,6334.0,0.0,0.0,2361.48,True,0.0,0.0,1666.0,1666.0,inf
USR-13136,34500,0.0,0.0,0.0,0.0,True,0.0,0.0,34500.0,34500.0,inf
USR-13137,16500,1098.53,0.0,0.0,3797.81,True,0.0,0.0,15401.47,15401.47,inf
USR-13138,15500,6734.33,0.0,0.0,5353.43,True,0.0,0.0,8765.67,8765.67,inf
USR-13139,24000,498.0,0.0,0.0,0.0,True,0.0,0.0,23502.0,23502.0,inf
USR-13140,42000,2546.0,0.0,0.0,524.02,True,0.0,0.0,39454.0,39454.0,inf
USR-13141,23500,3342.0,0.0,0.0,1617.68,True,0.0,0.0,20158.0,20158.0,inf
USR-13142,11500,4639.0,0.0,0.0,1521.38,True,0.0,0.0,6861.0,6861.0,inf
USR-13143,10000,1346.0,0.0,0.0,2920.9,True,0.0,0.0,8654.0,8654.0,inf
USR-13144,20000,8948.64,0.0,0.0,1171.3,True,0.0,0.0,11051.36,11051.36,inf
USR-13145,78000,2146.7200000000003,0.0,0.0,10647.27,True,0.0,0.0,75853.28,75853.28,inf
USR-13146,34000,1646.0,0.0,0.0,3544.85,True,0.0,0.0,32354.0,32354.0,inf
USR-13147,58000,1796.0,0.0,0.0,3169.45,True,0.0,0.0,56204.0,56204.0,inf
USR-13148,36000,4863.3,107.59,107.59,2695.9,True,7.172666666666667,222.35266666666666,30914.347333333335,31029.11,4326.021470396877
USR-13149,22000,0.0,0.0,0.0,0.0,True,0.0,0.0,22000.0,22000.0,inf
USR-13150,48000,3342.49,0.0,0.0,1501.6899999999998,True,0.0,0.0,44657.51,44657.51,inf
USR-13151,19500,2441.0,0.0,0.0,500.18,True,0.0,0.0,17059.0,17059.0,inf
USR-13152,49500,99.0,0.0,0.0,0.0,True,0.0,0.0,49401.0,49401.0,inf
USR-13153,8000,1913.95,0.0,0.0,4139.51,True,0.0,0.0,6086.05,6086.05,inf
USR-13154,10500,6766.18,0.0,0.0,367.59000000000003,True,0.0,0.0,3733.8199999999997,3733.8199999999997,inf
USR-13155,37500,2460.49,0.0,0.0,0.0,True,0.0,0.0,35039.51,35039.51,inf
USR-13156,19000,4087.0,0.0,0.0,832.6700000000001,True,0.0,0.0,14913.0,14913.0,inf
USR-13157,24000,5139.0,0.0,0.0,2125.29,True,0.0,0.0,18861.0,18861.0,inf
USR-13158,13500,4592.0,0.0,0.0,711.41,True,0.0,0.0,8908.0,8908.0,inf
USR-13159,78000,2446.0,0.0,0.0,1021.12,True,0.0,0.0,75554.0,75554.0,inf
USR-13160,50000,3242.0,0.0,0.0,3080.72,True,0.0,0.0,46758.0,46758.0,inf
USR-13161,25000,1745.0,0.0,0.0,1988.69,True,0.0,0.0,23255.0,23255.0,inf
USR-13162,12000,996.0,0.0,0.0,2039.17,True,0.0,0.0,11004.0,11004.0,inf
USR-13163,6000,0.0,0.0,0.0,89.76,True,0.0,0.0,6000.0,6000.0,inf
USR-13164,11000,2049.5,0.0,0.0,1442.83,True,0.0,0.0,8950.5,8950.5,inf
USR-13165,18000,1347.0,0.0,0.0,0.0,True,0.0,0.0,16653.0,16653.0,inf
USR-13166,71000,2645.0,0.0,0.0,0.0,True,0.0,0.0,68355.0,68355.0,inf
USR-13167,21000,1645.0,0.0,0.0,2289.77,True,0.0,0.0,19355.0,19355.0,inf
USR-13168,23000,6185.0,0.0,0.0,1323.3400000000001,True,0.0,0.0,16815.0,16815.0,inf
USR-13169,39000,1645.0,0.0,0.0,25061.26,True,0.0,0.0,37355.0,37355.0,inf
USR-13170,25500,0.0,0.0,0.0,0.0,True,0.0,0.0,25500.0,25500.0,inf
USR-13171,11000,2296.1,0.0,0.0,538.53,True,0.0,0.0,8703.9,8703.9,inf
USR-13172,32000,0.0,0.0,0.0,275.16,True,0.0,0.0,32000.0,32000.0,inf
USR-13173,15500,1047.0,0.0,0.0,468.61,True,0.0,0.0,14453.0,14453.0,inf
USR-13174,82000,3399.9300000000003,0.0,0.0,18546.93,True,0.0,0.0,78600.07,78600.07,inf
USR-13175,57000,0.0,0.0,0.0,1200.92,True,0.0,0.0,57000.0,57000.0,inf
USR-13176,22500,248.0,0.0,0.0,1606.41,True,0.0,0.0,22252.0,22252.0,inf
USR-13177,19000,848.0,0.0,0.0,1672.55,True,0.0,0.0,18152.0,18152.0,inf
USR-13178,22000,11162.85,0.0,0.0,293.04,True,0.0,0.0,10837.15,10837.15,inf
USR-13179,42500,1996.0,0.0,0.0,1901.76,True,0.0,0.0,40504.0,40504.0,inf
USR-13180,33000,1397.0,0.0,0.0,0.0,True,0.0,0.0,31603.0,31603.0,inf
USR-13181,39500,502.98,0.0,0.0,0.0,True,0.0,0.0,38997.02,38997.02,inf
USR-13182,65000,942.35,0.0,0.0,0.0,True,0.0,0.0,64057.65,64057.65,inf
USR-13183,11500,2592.0,0.0,0.0,206.56,True,0.0,0.0,8908.0,8908.0,inf
USR-13184,69000,3208.6099999999997,0.0,0.0,7984.3099999999995,True,0.0,0.0,65791.39,65791.39,inf
USR-13185,5000,0.0,0.0,0.0,0.0,True,0.0,0.0,5000.0,5000.0,inf
USR-13186,11000,0.0,0.0,0.0,0.0,True,0.0,0.0,11000.0,11000.0,inf
USR-13187,26000,2683.41,0.0,0.0,0.0,True,0.0,0.0,23316.59,23316.59,inf
USR-13188,7500,99.0,0.0,0.0,289.19,True,0.0,0.0,7401.0,7401.0,inf
USR-13189,27000,2496.0,1888.39,1888.39,3818.6499999999996,True,125.89266666666667,3902.672666666667,20601.327333333335,22615.61,179.6419966214606
USR-13190,25500,0.0,0.0,0.0,1452.07,True,0.0,0.0,25500.0,25500.0,inf
USR-13191,9500,4491.0,0.0,0.0,1066.3,True,0.0,0.0,5009.0,5009.0,inf
USR-13192,9000,2663.42,0.0,0.0,2234.5699999999997,True,0.0,0.0,6336.58,6336.58,inf
USR-13193,45000,3830.62,0.0,0.0,138.26,True,0.0,0.0,41169.38,41169.38,inf
USR-13194,20000,1913.19,1635.07,1635.07,0.0,True,109.00466666666667,3379.1446666666666,14707.665333333332,16451.74,150.92693279186827
USR-13195,48500,1197.0,0.0,0.0,1896.5,True,0.0,0.0,47303.0,47303.0,inf
USR-13196,14500,1265.7,3494.22,3494.22,1867.98,True,232.94799999999998,7221.387999999999,6012.912000000001,9740.08,41.81224994419356
USR-13197,29000,4238.0,0.0,0.0,1001.2,True,0.0,0.0,24762.0,24762.0,inf
USR-13198,66000,797.0,0.0,0.0,427.76,True,0.0,0.0,65203.0,65203.0,inf
USR-13199,19000,5436.0,0.0,0.0,167.2,True,0.0,0.0,13564.0,13564.0,inf
USR-13200,36500,2546.0,0.0,0.0,2653.3,True,0.0,0.0,33954.0,33954.0,inf
USR-13201,11000,1396.0,0.0,0.0,58.16,True,0.0,0.0,9604.0,9604.0,inf
USR-13202,13500,3091.0,0.0,0.0,1862.21,True,0.0,0.0,10409.0,10409.0,inf
USR-13203,30500,1613.27,0.0,0.0,0.0,True,0.0,0.0,28886.73,28886.73,inf
USR-13204,8500,6055.389999999999,0.0,0.0,1193.88,True,0.0,0.0,2444.6100000000006,2444.6100000000006,inf
USR-13205,20000,0.0,0.0,0.0,0.0,True,0.0,0.0,20000.0,20000.0,inf
USR-13206,30000,0.0,0.0,0.0,0.0,True,0.0,0.0,30000.0,30000.0,inf
USR-13207,9500,1616.23,0.0,0.0,361.98,True,0.0,0.0,7883.77,7883.77,inf
USR-13208,48000,4741.07,0.0,0.0,10481.380000000001,True,0.0,0.0,43258.93,43258.93,inf
USR-13209,14000,2682.0,707.42,707.42,989.7,True,47.16133333333333,1462.0013333333332,9855.998666666666,10610.58,224.98473325605724
USR-13210,23500,4988.0,0.0,0.0,708.14,True,0.0,0.0,18512.0,18512.0,inf
USR-13211,76000,4384.82,0.0,0.0,37681.21,True,0.0,0.0,71615.18,71615.18,inf
USR-13212,19500,3393.0,0.0,0.0,2870.98,True,0.0,0.0,16107.0,16107.0,inf
USR-13213,12000,2062.69,0.0,0.0,609.86,True,0.0,0.0,9937.31,9937.31,inf
USR-13214,21000,5860.18,0.0,0.0,0.0,True,0.0,0.0,15139.82,15139.82,inf
USR-13215,9000,2295.0,0.0,0.0,1308.31,True,0.0,0.0,6705.0,6705.0,inf
USR-13216,74000,1796.0,0.0,0.0,2210.24,True,0.0,0.0,72204.0,72204.0,inf
USR-13217,22000,3130.3199999999997,0.0,0.0,1020.34,True,0.0,0.0,18869.68,18869.68,inf
USR-13218,38000,2145.0,0.0,0.0,3130.93,True,0.0,0.0,35855.0,35855.0,inf
USR-13219,20500,4025.49,0.0,0.0,132.43,True,0.0,0.0,16474.510000000002,16474.510000000002,inf
USR-13220,16500,5887.0,0.0,0.0,2688.57,True,0.0,0.0,10613.0,10613.0,inf
USR-13221,83000,4277.280000000001,0.0,0.0,0.0,True,0.0,0.0,78722.72,78722.72,inf
USR-13222,20000,0.0,0.0,0.0,0.0,True,0.0,0.0,20000.0,20000.0,inf
USR-13223,58000,1985.37,0.0,0.0,0.0,True,0.0,0.0,56014.63,56014.63,inf
USR-13224,24000,1197.0,0.0,0.0,6286.15,True,0.0,0.0,22803.0,22803.0,inf
USR-13225,53000,947.0,0.0,0.0,0.0,True,0.0,0.0,52053.0,52053.0,inf
USR-13226,42000,948.0,0.0,0.0,648.06,True,0.0,0.0,41052.0,41052.0,inf
USR-13227,20500,1347.0,0.0,0.0,919.32,True,0.0,0.0,19153.0,19153.0,inf
USR-13228,49500,1794.0,0.0,0.0,0.0,True,0.0,0.0,47706.0,47706.0,inf
USR-13229,68000,449.0,0.0,0.0,0.0,True,0.0,0.0,67551.0,67551.0,inf
USR-13230,30000,0.0,0.0,0.0,0.0,True,0.0,0.0,30000.0,30000.0,inf
USR-13231,34000,299.0,0.0,0.0,7084.73,True,0.0,0.0,33701.0,33701.0,inf
USR-13232,9500,2269.85,4956.96,4956.96,0.0,True,330.464,10244.384,-3014.234,2273.1899999999996,6.8787825602788795
USR-13233,25000,5288.0,0.0,0.0,2870.77,True,0.0,0.0,19712.0,19712.0,inf
USR-13234,6500,0.0,0.0,0.0,0.0,True,0.0,0.0,6500.0,6500.0,inf
USR-13235,13000,1789.6,0.0,0.0,5703.72,True,0.0,0.0,11210.4,11210.4,inf
USR-13236,7500,848.0,0.0,0.0,779.53,True,0.0,0.0,6652.0,6652.0,inf
USR-13237,34000,1846.0,0.0,0.0,686.85,True,0.0,0.0,32154.0,32154.0,inf
USR-13238,4500,0.0,0.0,0.0,656.11,True,0.0,0.0,4500.0,4500.0,inf
USR-13239,32500,1546.0,0.0,0.0,0.0,True,0.0,0.0,30954.0,30954.0,inf
USR-13240,8000,0.0,0.0,0.0,0.0,True,0.0,0.0,8000.0,8000.0,inf
USR-13241,73000,1659.01,0.0,0.0,2372.97,True,0.0,0.0,71340.99,71340.99,inf
USR-13242,23000,2570.0,0.0,0.0,3056.93,True,0.0,0.0,20430.0,20430.0,inf
USR-13243,23500,2661.44,0.0,0.0,1307.82,True,0.0,0.0,20838.56,20838.56,inf
USR-13244,31000,947.0,0.0,0.0,4505.1900000000005,True,0.0,0.0,30053.0,30053.0,inf
USR-13245,39000,1297.0,0.0,0.0,0.0,True,0.0,0.0,37703.0,37703.0,inf
USR-13246,16500,5037.0,0.0,0.0,269.36,True,0.0,0.0,11463.0,11463.0,inf
USR-13247,32500,0.0,0.0,0.0,0.0,True,0.0,0.0,32500.0,32500.0,inf
USR-13248,28500,0.0,0.0,0.0,74.59,True,0.0,0.0,28500.0,28500.0,inf
USR-13249,9000,3841.0,0.0,0.0,1158.07,True,0.0,0.0,5159.0,5159.0,inf
USR-13250,30000,1146.0,0.0,0.0,4594.860000000001,True,0.0,0.0,28854.0,28854.0,inf
USR-13251,20500,548.0,0.0,0.0,654.71,True,0.0,0.0,19952.0,19952.0,inf
USR-13252,7000,0.0,0.0,0.0,0.0,True,0.0,0.0,7000.0,7000.0,inf
USR-13253,36000,996.0,0.0,0.0,0.0,True,0.0,0.0,35004.0,35004.0,inf
USR-13254,26000,6134.0,0.0,0.0,719.71,True,0.0,0.0,19866.0,19866.0,inf
USR-13255,39000,563.94,0.0,0.0,0.0,True,0.0,0.0,38436.06,38436.06,inf
USR-13256,34000,1297.0,0.0,0.0,5177.15,True,0.0,0.0,32703.0,32703.0,inf
USR-13257,51000,997.0,0.0,0.0,0.0,True,0.0,0.0,50003.0,50003.0,inf
USR-13258,43000,1645.0,0.0,0.0,5401.53,True,0.0,0.0,41355.0,41355.0,inf
USR-13259,69000,1447.0,0.0,0.0,0.0,True,0.0,0.0,67553.0,67553.0,inf
USR-13260,15000,1284.71,1062.43,1062.43,0.0,True,70.82866666666668,2195.688666666667,11519.601333333332,12652.86,178.64038101333733
USR-13261,60000,5196.81,0.0,0.0,24121.82,True,0.0,0.0,54803.19,54803.19,inf
USR-13262,8500,5712.969999999999,0.0,0.0,807.91,True,0.0,0.0,2787.0300000000007,2787.0300000000007,inf
USR-13263,27500,0.0,0.0,0.0,0.0,True,0.0,0.0,27500.0,27500.0,inf
USR-13264,23000,1098.0,0.0,0.0,11319.21,True,0.0,0.0,21902.0,21902.0,inf
USR-13265,16000,4835.0,0.0,0.0,618.21,True,0.0,0.0,11165.0,11165.0,inf
USR-13266,30000,0.0,0.0,0.0,0.0,True,0.0,0.0,30000.0,30000.0,inf
USR-13267,18500,697.0,0.0,0.0,0.0,True,0.0,0.0,17803.0,17803.0,inf
USR-13268,61000,1347.0,0.0,0.0,26443.73,True,0.0,0.0,59653.0,59653.0,inf
USR-13269,33000,897.0,0.0,0.0,3121.76,True,0.0,0.0,32103.0,32103.0,inf
USR-13270,18000,0.0,0.0,0.0,0.0,True,0.0,0.0,18000.0,18000.0,inf
USR-13271,30000,1097.0,0.0,0.0,1880.58,True,0.0,0.0,28903.0,28903.0,inf
USR-13272,12000,5384.0,0.0,0.0,155.59,True,0.0,0.0,6616.0,6616.0,inf
USR-13273,28500,1546.0,0.0,0.0,745.3199999999999,True,0.0,0.0,26954.0,26954.0,inf
USR-13274,37000,1745.0,0.0,0.0,26191.4,True,0.0,0.0,35255.0,35255.0,inf
USR-13275,18500,2195.0,0.0,0.0,3416.6000000000004,True,0.0,0.0,16305.0,16305.0,inf
USR-13276,19500,5783.0,0.0,0.0,840.05,True,0.0,0.0,13717.0,13717.0,inf
USR-13277,30500,1647.0,0.0,0.0,4446.68,True,0.0,0.0,28853.0,28853.0,inf
USR-13278,17000,0.0,0.0,0.0,0.0,True,0.0,0.0,17000.0,17000.0,inf
USR-13279,13500,648.0,0.0,0.0,0.0,True,0.0,0.0,12852.0,12852.0,inf
USR-13280,15000,1895.0,0.0,0.0,1637.73,True,0.0,0.0,13105.0,13105.0,inf
USR-13281,30000,4699.87,0.0,0.0,5617.120000000001,True,0.0,0.0,25300.13,25300.13,inf
USR-13282,81000,3202.8900000000003,0.0,0.0,17506.82,True,0.0,0.0,77797.11,77797.11,inf
USR-13283,98000,1280.25,0.0,0.0,5937.63,True,0.0,0.0,96719.75,96719.75,inf
USR-13284,70000,1534.29,0.0,0.0,0.0,True,0.0,0.0,68465.71,68465.71,inf
USR-13285,23000,9086.65,0.0,0.0,0.0,True,0.0,0.0,13913.35,13913.35,inf
USR-13286,17500,3393.0,0.0,0.0,431.08,True,0.0,0.0,14107.0,14107.0,inf
USR-13287,30000,0.0,0.0,0.0,0.0,True,0.0,0.0,30000.0,30000.0,inf
USR-13288,57500,649.0,0.0,0.0,1167.87,True,0.0,0.0,56851.0,56851.0,inf
USR-13289,33000,0.0,0.0,0.0,0.0,True,0.0,0.0,33000.0,33000.0,inf
USR-13290,43000,1696.0,0.0,0.0,3247.35,True,0.0,0.0,41304.0,41304.0,inf
USR-13291,18500,3112.85,0.0,0.0,1059.64,True,0.0,0.0,15387.15,15387.15,inf
USR-13292,5500,0.0,0.0,0.0,0.0,True,0.0,0.0,5500.0,5500.0,inf
USR-13293,8000,6834.0,0.0,0.0,990.79,True,0.0,0.0,1166.0,1166.0,inf
USR-13294,63000,2663.38,0.0,0.0,27227.239999999998,True,0.0,0.0,60336.62,60336.62,inf
USR-13295,20000,1347.0,0.0,0.0,1108.79,True,0.0,0.0,18653.0,18653.0,inf
USR-13296,20000,4835.0,0.0,0.0,1211.8000000000002,True,0.0,0.0,15165.0,15165.0,inf
USR-13297,24500,4467.52,0.0,0.0,0.0,True,0.0,0.0,20032.48,20032.48,inf
USR-13298,26500,0.0,0.0,0.0,0.0,True,0.0,0.0,26500.0,26500.0,inf
USR-13299,20500,5837.01,0.0,0.0,4525.02,True,0.0,0.0,14662.99,14662.99,inf
USR-13300,25000,4689.57,0.0,0.0,0.0,True,0.0,0.0,20310.43,20310.43,inf
USR-13301,12500,1627.91,0.0,0.0,1084.31,True,0.0,0.0,10872.09,10872.09,inf
USR-13302,13500,998.0,0.0,0.0,0.0,True,0.0,0.0,12502.0,12502.0,inf
USR-13303,20000,3628.24,0.0,0.0,696.99,True,0.0,0.0,16371.76,16371.76,inf
USR-13304,21000,3638.0,0.0,0.0,142.5,True,0.0,0.0,17362.0,17362.0,inf
USR-13305,25000,4850.08,979.07,979.07,221.34,True,65.27133333333333,2023.4113333333335,18126.50866666667,19170.85,293.7101024441562
USR-13306,54000,599.0,0.0,0.0,0.0,True,0.0,0.0,53401.0,53401.0,inf
USR-13307,83000,649.0,0.0,0.0,5225.06,True,0.0,0.0,82351.0,82351.0,inf
USR-13308,22500,997.0,0.0,0.0,0.0,True,0.0,0.0,21503.0,21503.0,inf
USR-13309,26000,0.0,0.0,0.0,355.47,True,0.0,0.0,26000.0,26000.0,inf
USR-13310,15000,599.0,0.0,0.0,675.94,True,0.0,0.0,14401.0,14401.0,inf
USR-13311,20000,2744.0,0.0,0.0,1901.1,True,0.0,0.0,17256.0,17256.0,inf
USR-13312,42500,1247.0,0.0,0.0,1901.5500000000002,True,0.0,0.0,41253.0,41253.0,inf
USR-13313,13000,1147.0,0.0,0.0,0.0,True,0.0,0.0,11853.0,11853.0,inf
USR-13314,17500,3939.0,0.0,0.0,2032.2,True,0.0,0.0,13561.0,13561.0,inf
USR-13315,15500,3594.0,0.0,0.0,0.0,True,0.0,0.0,11906.0,11906.0,inf
USR-13316,19500,748.0,0.0,0.0,0.0,True,0.0,0.0,18752.0,18752.0,inf
USR-13317,30500,3453.82,0.0,0.0,0.0,True,0.0,0.0,27046.18,27046.18,inf
USR-13318,42000,3037.58,0.0,0.0,491.07,True,0.0,0.0,38962.42,38962.42,inf
USR-13319,33000,698.0,0.0,0.0,539.09,True,0.0,0.0,32302.0,32302.0,inf
USR-13320,13000,1492.72,0.0,0.0,1070.22,True,0.0,0.0,11507.28,11507.28,inf
USR-13321,22500,946.0,1340.97,1340.97,1819.1599999999999,True,89.398,2771.3379999999997,18782.662,20213.03,226.10159063961163
USR-13322,22000,7200.96,0.0,0.0,0.0,True,0.0,0.0,14799.04,14799.04,inf
USR-13323,9000,2044.0,0.0,0.0,3763.1800000000003,True,0.0,0.0,6956.0,6956.0,inf
USR-13324,16000,1859.28,1550.02,1550.02,5005.54,True,103.33466666666666,3203.3746666666666,10937.345333333333,12590.699999999999,121.84391169146204
USR-13325,10500,3840.0,0.0,0.0,670.05,True,0.0,0.0,6660.0,6660.0,inf
USR-13326,18000,3481.3,0.0,0.0,376.22,True,0.0,0.0,14518.7,14518.7,inf
USR-13327,39000,898.0,0.0,0.0,2157.43,True,0.0,0.0,38102.0,38102.0,inf
USR-13328,33500,2247.0,0.0,0.0,4773.87,True,0.0,0.0,31253.0,31253.0,inf
USR-13329,32500,0.0,0.0,0.0,425.62,True,0.0,0.0,32500.0,32500.0,inf
USR-13330,10000,4785.0,0.0,0.0,2029.3700000000001,True,0.0,0.0,5215.0,5215.0,inf
USR-13331,6000,0.0,0.0,0.0,0.0,True,0.0,0.0,6000.0,6000.0,inf
USR-13332,49000,2294.0,0.0,0.0,13988.55,True,0.0,0.0,46706.0,46706.0,inf
USR-13333,55500,1647.0,0.0,0.0,6994.7,True,0.0,0.0,53853.0,53853.0,inf
USR-13334,30500,0.0,0.0,0.0,0.0,True,0.0,0.0,30500.0,30500.0,inf
USR-13335,73000,2743.47,0.0,0.0,2573.54,True,0.0,0.0,70256.53,70256.53,inf
USR-13336,20000,2644.0,0.0,0.0,3762.29,True,0.0,0.0,17356.0,17356.0,inf
USR-13337,12000,3133.42,0.0,0.0,1780.81,True,0.0,0.0,8866.58,8866.58,inf
USR-13338,79000,1047.0,0.0,0.0,1652.55,True,0.0,0.0,77953.0,77953.0,inf
USR-13339,24000,0.0,0.0,0.0,0.0,True,0.0,0.0,24000.0,24000.0,inf
USR-13340,9500,2884.76,1129.19,1129.19,0.0,True,75.27933333333334,2333.6593333333335,4281.580666666667,5486.049999999999,72.87591105128453
USR-13341,13500,5435.0,0.0,0.0,0.0,True,0.0,0.0,8065.0,8065.0,inf
USR-13342,19500,1643.0,0.0,0.0,898.59,True,0.0,0.0,17857.0,17857.0,inf
USR-13343,46000,803.47,0.0,0.0,11759.03,True,0.0,0.0,45196.53,45196.53,inf
USR-13344,16000,2792.0,0.0,0.0,1046.0,True,0.0,0.0,13208.0,13208.0,inf
USR-13345,50000,993.63,0.0,0.0,1901.58,True,0.0,0.0,49006.37,49006.37,inf
USR-13346,22000,1166.19,0.0,0.0,0.0,True,0.0,0.0,20833.81,20833.81,inf
USR-13347,22000,748.0,0.0,0.0,1016.89,True,0.0,0.0,21252.0,21252.0,inf
USR-13348,17500,0.0,0.0,0.0,863.23,True,0.0,0.0,17500.0,17500.0,inf
USR-13349,34500,1345.0,0.0,0.0,2193.62,True,0.0,0.0,33155.0,33155.0,inf
USR-13350,27000,1494.0,0.0,0.0,3534.69,True,0.0,0.0,25506.0,25506.0,inf
USR-13351,38000,3692.0,0.0,0.0,3868.63,True,0.0,0.0,34308.0,34308.0,inf
USR-13352,15000,4088.0,0.0,0.0,23.34,True,0.0,0.0,10912.0,10912.0,inf
USR-13353,9000,1842.0,0.0,0.0,1198.44,True,0.0,0.0,7158.0,7158.0,inf
USR-13354,14500,0.0,0.0,0.0,0.0,True,0.0,0.0,14500.0,14500.0,inf
USR-13355,64000,1762.81,0.0,0.0,0.0,True,0.0,0.0,62237.19,62237.19,inf
USR-13356,21000,0.0,0.0,0.0,0.0,True,0.0,0.0,21000.0,21000.0,inf
USR-13357,26500,2373.54,1038.22,1038.22,1786.21,True,69.21466666666667,2145.654666666667,21980.805333333334,23088.239999999998,333.57438693147884
USR-13358,22500,796.0,0.0,0.0,0.0,True,0.0,0.0,21704.0,21704.0,inf
USR-13359,17500,6284.0,0.0,0.0,2160.55,True,0.0,0.0,11216.0,11216.0,inf
USR-13360,13500,3338.0,0.0,0.0,1066.29,True,0.0,0.0,10162.0,10162.0,inf
USR-13361,71000,2445.0,0.0,0.0,53357.32,True,0.0,0.0,68555.0,68555.0,inf
USR-13362,22000,4305.27,0.0,0.0,1979.1,True,0.0,0.0,17694.73,17694.73,inf
USR-13363,7500,2618.94,0.0,0.0,1343.32,True,0.0,0.0,4881.0599999999995,4881.0599999999995,inf
USR-13364,9500,0.0,0.0,0.0,0.0,True,0.0,0.0,9500.0,9500.0,inf
USR-13365,21500,2387.46,0.0,0.0,0.0,True,0.0,0.0,19112.54,19112.54,inf
USR-13366,58000,598.0,0.0,0.0,0.0,True,0.0,0.0,57402.0,57402.0,inf
USR-13367,32000,249.0,0.0,0.0,5138.29,True,0.0,0.0,31751.0,31751.0,inf
USR-13368,39000,2245.0,0.0,0.0,9297.57,True,0.0,0.0,36755.0,36755.0,inf
USR-13369,14000,3097.5699999999997,0.0,0.0,2383.94,True,0.0,0.0,10902.43,10902.43,inf
USR-13370,24500,1447.0,0.0,0.0,2267.56,True,0.0,0.0,23053.0,23053.0,inf
USR-13371,29000,0.0,0.0,0.0,0.0,True,0.0,0.0,29000.0,29000.0,inf
USR-13372,27000,2045.0,0.0,0.0,1884.7,True,0.0,0.0,24955.0,24955.0,inf
USR-13373,20000,0.0,0.0,0.0,1923.98,True,0.0,0.0,20000.0,20000.0,inf
USR-13374,24500,3140.0,0.0,0.0,0.0,True,0.0,0.0,21360.0,21360.0,inf
USR-13375,29000,5088.0,0.0,0.0,1116.79,True,0.0,0.0,23912.0,23912.0,inf
USR-13376,36500,1114.6399999999999,0.0,0.0,2659.25,True,0.0,0.0,35385.36,35385.36,inf
USR-13377,19000,799.0,0.0,0.0,1094.6,True,0.0,0.0,18201.0,18201.0,inf
USR-13378,29500,5884.0,0.0,0.0,1136.0900000000001,True,0.0,0.0,23616.0,23616.0,inf
USR-13379,15500,2044.0,0.0,0.0,527.3299999999999,True,0.0,0.0,13456.0,13456.0,inf
USR-13380,94000,5362.63,0.0,0.0,1493.4,True,0.0,0.0,88637.37,88637.37,inf
USR-13381,11000,2839.0,0.0,0.0,0.0,True,0.0,0.0,8161.0,8161.0,inf
USR-13382,14500,3887.0,0.0,0.0,1220.5,True,0.0,0.0,10613.0,10613.0,inf
USR-13383,22500,1744.0,0.0,0.0,708.6899999999999,True,0.0,0.0,20756.0,20756.0,inf
USR-13384,24500,4488.0,0.0,0.0,61.12,True,0.0,0.0,20012.0,20012.0,inf
USR-13385,36000,1046.0,0.0,0.0,5027.13,True,0.0,0.0,34954.0,34954.0,inf
