user_id,score_propension,segmento_upsell,cashback_perdido_mes,nomina_domiciliada,menciona_beneficios,satisfaccion_1_10
USR-11891,27.53,C,5.53,False,0,7.0
USR-02731,27.52,C,7.93,False,0,6.0
USR-14248,27.51,C,12.21,False,0,3.0
USR-05604,27.49,C,6.57,False,0,6.0
USR-07493,27.47,C,7.73,False,0,3.0
USR-07831,27.46,C,6.48,False,0,4.0
USR-12959,27.45,C,0.27,False,0,6.0
USR-10747,27.45,C,0.0,False,0,9.0
USR-07884,27.44,C,0.0,True,0,4.0
USR-10850,27.42,C,0.0,False,0,7.0
USR-12420,27.42,C,3.9,False,0,7.0
USR-02363,27.42,C,0.0,False,0,7.0
USR-10843,27.4,C,5.59,False,0,4.0
USR-08015,27.38,C,11.63,False,0,6.0
USR-10979,27.38,C,3.61,False,0,5.0
USR-02907,27.37,C,0.0,True,0,4.0
USR-14987,27.36,C,0.41,False,0,5.0
USR-11517,27.36,C,1.14,False,0,4.0
USR-01361,27.36,C,4.96,False,0,5.0
USR-07691,27.33,C,0.0,False,0,6.0
USR-06593,27.3,C,6.7,False,0,5.0
USR-12042,27.3,C,5.73,False,0,7.0
USR-05739,27.3,C,7.54,False,0,3.0
USR-07808,27.29,C,4.32,False,0,7.0
USR-10652,27.28,C,7.26,False,0,3.0
USR-12737,27.25,C,1.85,False,0,4.0
USR-14965,27.24,C,14.52,False,0,4.0
USR-04757,27.23,C,3.6,False,0,6.0
USR-12900,27.23,C,8.56,False,0,4.0
USR-14907,27.22,C,5.32,False,0,7.0
USR-06762,27.21,C,7.55,False,0,4.0
USR-08790,27.2,C,4.96,False,0,7.0
USR-09631,27.2,C,0.35,False,0,3.0
USR-03192,27.15,C,12.35,False,0,5.0
USR-12802,27.14,C,0.0,False,1,5.0
USR-02029,27.13,C,0.0,False,0,7.0
USR-02176,27.13,C,0.79,False,0,6.0
USR-07271,27.11,C,0.0,False,1,5.0
USR-13720,27.08,C,9.92,False,0,7.0
USR-11932,27.04,C,6.36,False,0,4.0
USR-11335,27.04,C,6.59,False,0,7.0
USR-00712,27.04,C,6.6,False,0,5.0
USR-10867,27.03,C,2.37,False,0,4.0
USR-06534,27.02,C,0.0,True,0,3.0
USR-13171,27.02,C,5.39,False,0,5.0
USR-01160,26.99,C,0.0,False,0,7.0
USR-05239,26.99,C,0.0,False,0,6.0
USR-06933,26.98,C,3.93,False,0,7.0
USR-00580,26.98,C,11.92,False,0,4.0
USR-06852,26.97,C,5.23,False,0,6.0
USR-06654,26.96,C,0.0,False,0,6.0
USR-07419,26.95,C,5.07,False,0,6.0
USR-08233,26.95,C,9.95,False,0,4.0
USR-14032,26.94,C,3.18,False,0,7.0
USR-02257,26.93,C,0.86,False,0,7.0
USR-07148,26.92,C,7.12,False,0,7.0
USR-12932,26.92,C,5.84,False,0,5.0
USR-14744,26.91,C,9.86,False,0,5.0
USR-09503,26.9,C,2.8,False,0,7.0
USR-06047,26.9,C,3.46,False,0,7.0
USR-05891,26.89,C,6.21,False,0,4.0
USR-09065,26.89,C,0.99,False,0,6.0
USR-05161,26.89,C,3.0,False,0,3.0
USR-06984,26.88,C,0.0,False,0,7.0
USR-14113,26.87,C,6.79,False,0,4.0
USR-05017,26.86,C,3.3,False,0,5.0
USR-04399,26.85,C,0.0,False,0,7.0
USR-04988,26.84,C,5.81,False,0,5.0
USR-07177,26.83,C,4.01,False,0,7.0
USR-12404,26.8,C,2.19,False,0,4.0
USR-08206,26.79,C,0.0,True,0,4.0
USR-06557,26.78,C,12.72,False,0,5.0
USR-05577,26.78,C,5.62,False,0,7.0
USR-02818,26.78,C,0.94,False,0,4.0
USR-06499,26.78,C,0.0,False,1,6.0
USR-08993,26.78,C,0.0,False,0,7.0
USR-00703,26.77,C,10.74,False,0,5.0
USR-14885,26.76,C,6.83,False,0,7.0
USR-01535,26.75,C,8.1,False,0,6.0
USR-04785,26.73,C,0.0,True,0,4.0
USR-04247,26.72,C,9.89,False,0,4.0
USR-13423,26.72,C,0.0,True,0,3.0
USR-04748,26.71,C,3.47,False,0,6.0
USR-12506,26.67,C,13.59,False,0,4.0
USR-08069,26.65,C,0.0,False,0,7.0
USR-06790,26.65,C,0.0,False,0,7.0
USR-08258,26.63,C,13.13,False,0,3.0
USR-04772,26.62,C,4.01,False,0,3.0
USR-00871,26.62,C,6.1,False,0,5.0
USR-09478,26.61,C,0.0,False,0,7.0
USR-02495,26.59,C,0.0,False,0,7.0
USR-08158,26.59,C,6.92,False,0,3.0
USR-06002,26.58,C,0.0,False,0,6.0
USR-08687,26.56,C,1.98,False,0,3.0
USR-06678,26.56,C,0.0,False,0,6.0
USR-02346,26.54,C,6.04,False,0,5.0
USR-11014,26.52,C,0.0,True,0,4.0
USR-03178,26.52,C,0.0,False,0,7.0
USR-08519,26.52,C,13.03,False,0,5.0
USR-06985,26.51,C,6.14,False,0,4.0
USR-11991,26.5,C,4.13,False,0,6.0
USR-12148,26.5,C,0.0,False,0,6.0
USR-12115,26.5,C,4.69,False,0,5.0
USR-01554,26.5,C,4.23,False,0,6.0
USR-04104,26.48,C,11.96,False,0,4.0
USR-10132,26.48,C,0.0,True,0,5.0
USR-03209,26.45,C,0.0,False,0,5.0
USR-06676,26.44,C,0.0,True,0,3.0
USR-06922,26.43,C,2.64,False,0,7.0
USR-13976,26.42,C,8.14,False,0,5.0
USR-06945,26.42,C,0.0,False,0,7.0
USR-05750,26.41,C,0.0,False,0,3.0
USR-03544,26.39,C,0.0,False,0,6.0
USR-10998,26.39,C,0.0,False,0,7.0
USR-05124,26.37,C,1.82,False,0,4.0
USR-04278,26.37,C,1.06,False,0,5.0
USR-13840,26.36,C,5.06,False,0,6.0
USR-10607,26.36,C,6.14,False,0,3.0
USR-01442,26.35,C,10.39,False,0,5.0
USR-10405,26.33,C,3.15,False,0,5.0
USR-02044,26.33,C,0.0,False,0,3.0
USR-02620,26.33,C,0.0,False,0,7.0
USR-02291,26.32,C,0.7,False,0,5.0
USR-06217,26.31,C,0.0,False,0,7.0
USR-07090,26.29,C,0.0,False,0,7.0
USR-10353,26.29,C,6.18,False,0,5.0
USR-07899,26.28,C,0.0,False,0,7.0
USR-10498,26.25,C,0.0,False,0,7.0
USR-09415,26.23,C,0.0,False,1,4.0
USR-08854,26.19,C,8.39,False,0,3.0
USR-12012,26.19,C,2.1,False,0,6.0
USR-12919,26.19,C,1.34,False,0,7.0
USR-10639,26.18,C,5.32,False,0,4.0
USR-01179,26.18,C,4.45,False,0,6.0
USR-12079,26.18,C,7.1,False,0,5.0
USR-02060,26.18,C,1.88,False,0,6.0
USR-14950,26.16,C,13.07,False,0,3.0
USR-08824,26.16,C,6.54,False,0,6.0
USR-10701,26.15,C,0.0,False,0,7.0
USR-14997,26.14,C,6.91,False,0,6.0
USR-12827,26.13,C,0.0,False,1,7.0
USR-06265,26.13,C,0.42,False,0,5.0
USR-09129,26.12,C,9.06,False,0,3.0
USR-05600,26.12,C,8.52,False,0,4.0
USR-05165,26.09,C,0.85,False,0,4.0
USR-04398,26.03,C,0.0,True,0,3.0
USR-10804,26.01,C,6.26,False,0,3.0
USR-00557,26.0,C,9.74,False,0,6.0
USR-00506,26.0,C,0.0,False,1,4.0
USR-08055,26.0,C,0.0,False,0,6.0
USR-12152,26.0,C,0.0,False,0,7.0
USR-09940,25.97,C,0.0,False,0,7.0
USR-09502,25.96,C,0.0,False,0,7.0
USR-04941,25.95,C,3.28,False,0,6.0
USR-05500,25.95,C,1.79,False,0,6.0
USR-07645,25.95,C,2.92,False,0,5.0
USR-10161,25.95,C,0.0,False,0,7.0
USR-14445,25.94,C,0.0,False,0,7.0
USR-08791,25.93,C,1.9,False,0,7.0
USR-13230,25.92,C,0.0,False,0,7.0
USR-09789,25.91,C,7.45,False,0,7.0
USR-08426,25.91,C,0.0,False,1,7.0
USR-02411,25.91,C,4.71,False,0,4.0
USR-04516,25.9,C,0.0,False,0,7.0
USR-10876,25.89,C,0.0,False,0,6.0
USR-14771,25.89,C,0.0,False,0,7.0
USR-04666,25.87,C,0.0,False,0,6.0
USR-11012,25.86,C,0.0,False,0,7.0
USR-10917,25.84,C,3.24,False,0,6.0
USR-01344,25.83,C,0.0,False,0,6.0
USR-08666,25.82,C,0.0,False,0,7.0
USR-10557,25.82,C,5.09,False,0,4.0
USR-06026,25.79,C,8.85,False,0,5.0
USR-14828,25.78,C,0.0,False,0,7.0
USR-12343,25.78,C,12.35,False,0,6.0
USR-09941,25.78,C,0.0,True,0,4.0
USR-00279,25.78,C,0.0,False,0,7.0
USR-07595,25.77,C,0.0,False,0,7.0
USR-13326,25.74,C,3.76,False,0,4.0
USR-07205,25.74,C,5.73,False,0,6.0
USR-00772,25.72,C,0.0,False,0,7.0
USR-00052,25.72,C,0.0,False,0,7.0
USR-04122,25.71,C,1.15,False,0,4.0
USR-03093,25.71,C,0.0,False,0,7.0
USR-14767,25.67,C,6.15,False,0,6.0
USR-13583,25.66,C,5.44,False,0,7.0
USR-14224,25.66,C,0.0,False,1,7.0
USR-07476,25.64,C,7.28,False,0,6.0
USR-03415,25.64,C,0.54,False,0,7.0
USR-13406,25.6,C,11.21,False,0,4.0
USR-02557,25.59,C,0.0,False,0,7.0
USR-12170,25.59,C,3.34,False,0,7.0
USR-02653,25.58,C,2.13,False,0,4.0
USR-01054,25.58,C,3.2,False,0,4.0
USR-10524,25.56,C,6.66,False,0,5.0
USR-13823,25.56,C,3.37,False,0,5.0
USR-13864,25.55,C,0.0,False,0,6.0
USR-06015,25.55,C,0.0,False,1,5.0
USR-03789,25.53,C,9.12,False,0,3.0
USR-10442,25.52,C,0.0,False,0,5.0
USR-01761,25.52,C,3.43,False,0,4.0
USR-06767,25.52,C,0.57,False,0,3.0
USR-01410,25.51,C,0.0,False,0,6.0
USR-13165,25.5,C,0.0,False,0,7.0
USR-09263,25.5,C,4.59,False,0,6.0
USR-12439,25.46,C,0.0,False,0,7.0
USR-04562,25.46,C,0.0,False,1,6.0
USR-01642,25.46,C,3.85,False,0,5.0
USR-08164,25.46,C,1.82,False,0,3.0
USR-06476,25.44,C,5.3,False,0,5.0
USR-08503,25.43,C,0.0,False,0,7.0
USR-04496,25.43,C,4.57,False,0,6.0
USR-11861,25.42,C,0.0,False,0,7.0
USR-00058,25.42,C,0.0,False,0,7.0
USR-08278,25.42,C,6.2,False,0,6.0
USR-04220,25.41,C,1.23,False,0,3.0
USR-03577,25.4,C,0.0,False,0,7.0
USR-07846,25.39,C,0.0,False,0,6.0
USR-07407,25.39,C,0.0,False,0,5.0
USR-05845,25.36,C,0.0,False,0,7.0
USR-12547,25.34,C,0.0,True,0,5.0
USR-05804,25.34,C,0.0,False,0,7.0
USR-08974,25.28,C,10.34,False,0,3.0
USR-13313,25.27,C,0.0,False,1,6.0
USR-08081,25.27,C,0.0,False,0,7.0
USR-11247,25.27,C,0.0,False,0,6.0
USR-00521,25.27,C,7.44,False,0,3.0
USR-13109,25.25,C,4.57,False,0,4.0
USR-04275,25.25,C,0.0,False,0,6.0
USR-14083,25.25,C,0.0,False,0,7.0
USR-13923,25.24,C,0.25,False,0,6.0
USR-07446,25.24,C,0.0,False,0,7.0
USR-09559,25.24,C,0.0,False,0,6.0
USR-07793,25.24,C,0.0,False,0,7.0
USR-04141,25.23,C,0.0,False,0,7.0
USR-05307,25.22,C,0.0,False,0,7.0
USR-11229,25.2,C,0.0,False,0,7.0
USR-02311,25.18,C,0.0,False,0,7.0
USR-02099,25.18,C,0.0,False,0,7.0
USR-08669,25.17,C,2.67,False,0,7.0
USR-10185,25.15,C,3.04,False,0,6.0
USR-06049,25.14,C,0.0,False,0,7.0
USR-01713,25.14,C,10.41,False,0,4.0
USR-09702,25.12,C,8.91,False,0,5.0
USR-10686,25.11,C,3.2,False,0,4.0
USR-10648,25.1,C,6.94,False,0,5.0
USR-01924,25.09,C,0.0,False,0,7.0
USR-03930,25.04,C,0.0,False,0,7.0
USR-12059,25.03,C,0.0,False,0,7.0
USR-12069,25.02,C,0.0,False,0,7.0
USR-03073,25.01,C,0.0,False,0,7.0
USR-02309,25.01,C,0.0,True,0,3.0
USR-00927,24.99,C,6.36,False,0,5.0
USR-03236,24.98,C,0.0,False,0,7.0
USR-01231,24.98,C,1.1,False,0,3.0
USR-00959,24.98,C,3.58,False,0,4.0
USR-03853,24.97,C,0.0,False,0,7.0
USR-04716,24.97,C,0.0,False,0,6.0
USR-02445,24.96,C,0.0,False,0,6.0
USR-00985,24.94,C,1.91,False,0,6.0
USR-10458,24.93,C,7.38,False,0,7.0
USR-06393,24.93,C,4.29,False,0,3.0
USR-01488,24.91,C,0.76,False,0,7.0
USR-04611,24.91,C,0.0,False,0,7.0
USR-02753,24.9,C,0.0,False,0,7.0
USR-05488,24.89,C,0.0,False,1,6.0
USR-06642,24.87,C,2.44,False,0,5.0
USR-02860,24.86,C,0.0,False,1,7.0
USR-08590,24.83,C,4.24,False,0,4.0
USR-05579,24.82,C,9.06,False,0,3.0
USR-12125,24.81,C,1.96,False,0,5.0
USR-04096,24.81,C,0.0,False,0,7.0
USR-11298,24.81,C,7.02,False,0,4.0
USR-14543,24.78,C,8.1,False,0,4.0
USR-07237,24.78,C,4.0,False,0,5.0
USR-08397,24.78,C,4.7,False,0,7.0
USR-03748,24.77,C,1.95,False,0,3.0
USR-00193,24.77,C,9.7,False,0,4.0
USR-10706,24.76,C,0.0,False,0,7.0
USR-07790,24.72,C,0.0,False,0,7.0
USR-11458,24.71,C,7.34,False,0,4.0
USR-03087,24.7,C,0.0,False,0,7.0
USR-11970,24.68,C,2.94,False,0,7.0
USR-03208,24.68,C,2.31,False,0,5.0
USR-06892,24.68,C,3.06,False,0,6.0
USR-09584,24.67,C,3.79,False,0,3.0
USR-07520,24.66,C,0.0,False,0,6.0
USR-09749,24.64,C,0.0,False,0,7.0
USR-08872,24.63,C,0.0,False,0,6.0
USR-03506,24.62,C,0.45,False,0,6.0
USR-08510,24.62,C,0.0,False,0,6.0
USR-12224,24.62,C,8.64,False,0,4.0
USR-14561,24.61,C,0.0,False,0,7.0
USR-00565,24.61,C,0.0,False,0,7.0
USR-06796,24.61,C,5.13,False,0,6.0
USR-14981,24.58,C,0.0,False,0,6.0
USR-13633,24.58,C,0.0,False,0,7.0
USR-10094,24.58,C,0.0,False,0,7.0
USR-12243,24.55,C,0.0,False,0,7.0
USR-09697,24.55,C,0.27,False,0,6.0
USR-09774,24.47,C,0.0,False,0,7.0
USR-08153,24.46,C,0.0,False,0,7.0
USR-04340,24.46,C,0.0,False,0,6.0
USR-05203,24.43,C,7.79,False,0,3.0
USR-04077,24.42,C,1.15,False,0,5.0
USR-10026,24.41,C,0.31,False,0,7.0
USR-10923,24.41,C,0.0,False,0,7.0
USR-05344,24.4,C,0.0,False,0,7.0
USR-00205,24.39,C,0.0,False,0,6.0
USR-14461,24.38,C,0.0,False,0,6.0
USR-11404,24.38,C,0.0,False,0,6.0
USR-13855,24.37,C,2.66,False,0,6.0
USR-05887,24.36,C,5.35,False,0,6.0
USR-09221,24.33,C,0.0,False,0,7.0
USR-11790,24.32,C,4.66,False,0,6.0
USR-10995,24.31,C,0.0,False,0,7.0
USR-07026,24.3,C,3.36,False,0,6.0
USR-06205,24.3,C,0.0,True,0,4.0
USR-12095,24.29,C,10.95,False,0,4.0
USR-12236,24.29,C,5.56,False,0,6.0
USR-07021,24.28,C,0.0,False,0,5.0
USR-08427,24.28,C,7.79,False,0,5.0
USR-14863,24.28,C,0.0,False,0,3.0
USR-14876,24.27,C,0.0,False,0,5.0
USR-11879,24.26,C,0.0,False,0,5.0
USR-09374,24.25,C,0.0,False,0,6.0
USR-13535,24.25,C,7.49,False,0,7.0
USR-02585,24.25,C,0.0,False,0,6.0
USR-08043,24.24,C,0.0,False,0,7.0
USR-01673,24.23,C,0.0,False,0,7.0
USR-09530,24.23,C,0.0,False,0,6.0
USR-00113,24.21,C,0.0,False,0,5.0
USR-11436,24.21,C,0.0,False,0,4.0
USR-07854,24.2,C,0.0,False,0,3.0
USR-07763,24.2,C,0.0,False,0,6.0
USR-10245,24.2,C,0.0,False,0,7.0
USR-00863,24.17,C,7.42,False,0,3.0
USR-11655,24.17,C,0.0,False,0,7.0
USR-03628,24.17,C,0.0,False,0,7.0
USR-13716,24.16,C,0.0,False,0,3.0
USR-07246,24.16,C,0.0,False,0,7.0
USR-14058,24.15,C,3.07,False,0,5.0
USR-00337,24.14,C,0.0,False,0,7.0
USR-10380,24.14,C,0.0,False,0,6.0
USR-08742,24.13,C,1.8,False,0,3.0
USR-05066,24.09,C,6.96,False,0,4.0
USR-07659,24.08,C,0.0,False,0,5.0
USR-06947,24.06,C,4.31,False,0,3.0
USR-11033,24.05,C,3.93,False,0,5.0
USR-02117,24.04,C,0.0,False,0,7.0
USR-01169,24.04,C,0.0,False,0,7.0
USR-08238,24.03,C,0.0,False,0,7.0
USR-06075,24.03,C,0.0,False,0,7.0
USR-04132,24.01,C,0.0,False,0,7.0
USR-09171,24.01,C,5.94,False,0,6.0
USR-07408,24.0,C,4.2,False,0,7.0
USR-04719,23.97,C,0.69,False,0,5.0
USR-13136,23.96,C,0.0,False,0,6.0
USR-06940,23.96,C,8.23,False,0,6.0
USR-06254,23.95,C,0.0,False,0,6.0
USR-08840,23.95,C,0.0,False,0,6.0
USR-04885,23.95,C,0.0,False,0,6.0
USR-02276,23.94,C,0.0,False,0,7.0
USR-09751,23.91,C,1.12,False,0,5.0
USR-09408,23.91,C,0.0,False,0,7.0
USR-14241,23.86,C,0.0,False,0,7.0
USR-13967,23.85,C,0.0,False,0,7.0
USR-07383,23.85,C,0.0,False,0,5.0
USR-03574,23.84,C,0.0,False,0,5.0
USR-06708,23.81,C,0.31,False,0,5.0
USR-11621,23.81,C,0.0,False,0,7.0
USR-06524,23.79,C,0.0,False,0,7.0
USR-11550,23.79,C,5.17,False,0,7.0
USR-13163,23.78,C,0.9,False,0,5.0
USR-05560,23.78,C,0.0,False,0,7.0
USR-02549,23.77,C,0.0,False,0,3.0
USR-08568,23.76,C,0.0,False,0,7.0
USR-09947,23.75,C,0.0,False,0,7.0
USR-08640,23.75,C,0.0,False,0,7.0
USR-12495,23.72,C,0.0,False,0,6.0
USR-03845,23.72,C,3.49,False,0,5.0
USR-11743,23.7,C,0.0,False,0,7.0
USR-12222,23.69,C,1.28,False,0,6.0
USR-05603,23.69,C,0.0,False,0,4.0
USR-02763,23.69,C,0.0,False,0,7.0
USR-06602,23.68,C,5.15,False,0,3.0
USR-14681,23.67,C,0.0,False,0,7.0
USR-00971,23.67,C,0.0,False,0,6.0
USR-06462,23.67,C,0.0,False,0,6.0
USR-05743,23.66,C,5.98,False,0,4.0
USR-12536,23.65,C,0.91,False,0,3.0
USR-12610,23.65,C,0.0,False,0,7.0
USR-10143,23.64,C,0.0,False,0,6.0
USR-06197,23.64,C,0.0,False,0,3.0
USR-03501,23.64,C,0.0,False,0,7.0
USR-03453,23.62,C,0.0,False,0,6.0
USR-12912,23.61,C,0.0,False,0,7.0
USR-13977,23.6,C,4.38,False,0,4.0
USR-03238,23.59,C,2.88,False,0,6.0
USR-05481,23.55,C,5.81,False,0,6.0
USR-02254,23.54,C,0.0,False,0,7.0
USR-10759,23.53,C,4.32,False,0,3.0
USR-11079,23.51,C,0.0,False,0,7.0
USR-07356,23.51,C,0.0,False,0,5.0
USR-08460,23.51,C,8.08,False,0,5.0
USR-04281,23.51,C,0.0,False,0,7.0
USR-06136,23.5,C,0.0,False,0,7.0
USR-04975,23.5,C,0.0,False,0,7.0
USR-00771,23.48,C,0.0,False,0,6.0
USR-12036,23.48,C,0.0,False,0,6.0
USR-08900,23.46,C,3.44,False,0,5.0
USR-05348,23.46,C,0.0,False,0,7.0
USR-10096,23.44,C,0.0,False,0,6.0
USR-01908,23.44,C,0.0,False,0,6.0
USR-04111,23.44,C,0.0,False,0,5.0
USR-13616,23.43,C,0.0,False,0,5.0
USR-12156,23.41,C,0.0,False,0,6.0
USR-14431,23.41,C,0.0,False,0,4.0
USR-09367,23.4,C,0.0,False,0,7.0
USR-13030,23.4,C,0.0,False,0,5.0
USR-04147,23.4,C,0.0,False,0,7.0
USR-03204,23.37,C,7.14,False,0,6.0
USR-11343,23.37,C,0.0,False,0,7.0
USR-09590,23.35,C,0.0,False,0,6.0
USR-00938,23.35,C,0.0,False,0,5.0
USR-12529,23.31,C,0.0,False,0,5.0
USR-11337,23.31,C,0.0,False,0,6.0
USR-07250,23.3,C,0.0,False,0,6.0
USR-05222,23.3,C,0.0,False,0,5.0
USR-04400,23.29,C,0.0,False,0,6.0
USR-05690,23.28,C,4.19,False,0,3.0
USR-03571,23.26,C,0.0,False,0,6.0
USR-05363,23.26,C,0.0,False,0,6.0
USR-00721,23.25,C,0.0,False,0,7.0
USR-09444,23.24,C,1.7,False,0,3.0
USR-08225,23.24,C,0.0,False,0,6.0
USR-05335,23.24,C,0.0,False,0,7.0
USR-00223,23.23,C,0.0,False,0,7.0
USR-09350,23.22,C,0.0,False,0,7.0
USR-11819,23.22,C,0.0,False,0,7.0
USR-00039,23.2,C,0.0,False,0,6.0
USR-06211,23.2,C,0.0,False,0,6.0
USR-07145,23.2,C,1.97,False,0,7.0
USR-13266,23.19,C,0.0,False,0,6.0
USR-09203,23.19,C,3.16,False,0,5.0
USR-02946,23.18,C,0.0,False,0,6.0
USR-02580,23.18,C,0.0,False,0,7.0
USR-00998,23.18,C,0.0,False,0,4.0
USR-00358,23.17,C,0.97,False,0,5.0
USR-05668,23.15,C,0.0,False,0,6.0
USR-10831,23.13,C,0.0,False,0,6.0
USR-09375,23.13,C,0.0,False,0,6.0
USR-09823,23.11,C,5.36,False,0,3.0
USR-06643,23.1,C,5.26,False,0,4.0
USR-14269,23.08,C,0.0,False,0,7.0
USR-01690,23.06,C,0.0,False,0,6.0
USR-08449,23.04,C,0.0,False,0,6.0
USR-04942,23.02,C,0.5,False,0,6.0
USR-04112,23.01,C,0.0,False,0,4.0
USR-09082,23.0,C,0.0,False,0,7.0
USR-06612,22.99,C,3.15,False,0,5.0
USR-09615,22.99,C,0.0,False,0,6.0
USR-06758,22.99,C,3.51,False,0,6.0
USR-05122,22.99,C,0.0,False,0,6.0
USR-09314,22.96,C,0.0,False,0,7.0
USR-08157,22.96,C,3.17,False,0,5.0
USR-06173,22.96,C,0.0,False,0,5.0
USR-11945,22.95,C,0.0,False,0,7.0
USR-01872,22.92,C,0.0,False,0,7.0
USR-08166,22.91,C,0.0,False,0,3.0
USR-13914,22.91,C,0.0,False,0,5.0
USR-06819,22.91,C,2.05,False,0,5.0
USR-01014,22.86,C,0.0,False,0,7.0
USR-08685,22.86,C,1.15,False,0,7.0
USR-08903,22.85,C,0.0,False,0,7.0
USR-09110,22.84,C,0.0,False,0,6.0
USR-13770,22.83,C,0.0,False,0,7.0
USR-07063,22.82,C,0.0,False,0,7.0
USR-11694,22.81,C,0.0,False,0,7.0
USR-14770,22.8,C,0.0,False,0,7.0
USR-14782,22.8,C,0.0,False,0,7.0
USR-00815,22.79,C,3.4,False,0,4.0
USR-13932,22.78,C,0.0,False,0,5.0
USR-01392,22.78,C,0.0,False,0,5.0
USR-07170,22.77,C,2.72,False,0,6.0
USR-09632,22.76,C,0.0,False,0,4.0
USR-14497,22.75,C,2.11,False,0,4.0
USR-11057,22.73,C,0.0,False,0,7.0
USR-13901,22.72,C,0.0,False,0,3.0
USR-12982,22.7,C,0.0,False,0,7.0
USR-02181,22.69,C,0.0,False,0,4.0
USR-14215,22.69,C,0.0,False,0,7.0
USR-14539,22.69,C,0.0,False,0,5.0
USR-13173,22.68,C,4.69,False,0,3.0
USR-09508,22.67,C,0.0,False,0,5.0
USR-04521,22.67,C,0.0,False,0,6.0
USR-07098,22.66,C,0.0,False,0,6.0
USR-01220,22.64,C,0.0,False,0,7.0
USR-09041,22.63,C,2.05,False,0,5.0
USR-01940,22.63,C,0.0,False,0,7.0
USR-11668,22.61,C,0.27,False,0,4.0
USR-11147,22.61,C,0.0,False,0,7.0
USR-11061,22.6,C,0.0,False,0,7.0
USR-00935,22.59,C,0.0,False,0,7.0
USR-12130,22.59,C,0.0,False,0,5.0
USR-07963,22.58,C,10.14,False,0,3.0
USR-01471,22.58,C,0.0,False,0,6.0
USR-05534,22.58,C,8.42,False,0,5.0
USR-10969,22.56,C,0.0,False,0,7.0
USR-06595,22.55,C,0.0,False,0,5.0
USR-04518,22.54,C,0.0,False,0,6.0
USR-12023,22.54,C,0.0,False,0,6.0
USR-05501,22.54,C,0.0,False,0,7.0
USR-10477,22.54,C,0.0,False,0,7.0
USR-07331,22.49,C,0.0,False,0,7.0
USR-05279,22.48,C,0.0,False,0,5.0
USR-11781,22.48,C,2.17,False,0,5.0
USR-13775,22.47,C,3.64,False,0,6.0
USR-14426,22.46,C,0.0,False,0,4.0
USR-09106,22.46,C,0.0,False,0,7.0
USR-09725,22.45,C,0.0,False,0,7.0
USR-09532,22.45,C,0.0,False,0,5.0
USR-04017,22.43,C,0.0,False,0,3.0
USR-07875,22.43,C,0.0,False,0,6.0
USR-03489,22.43,C,0.0,False,0,7.0
USR-09428,22.42,C,0.0,False,0,6.0
USR-03331,22.4,C,0.0,False,0,7.0
USR-05352,22.39,C,7.28,False,0,4.0
USR-09491,22.38,C,0.0,False,0,4.0
USR-07871,22.36,C,0.0,False,0,7.0
USR-05286,22.36,C,0.0,False,0,4.0
USR-09384,22.35,C,0.0,False,0,5.0
USR-14855,22.34,C,0.0,False,0,5.0
USR-11869,22.34,C,0.0,False,0,6.0
USR-06837,22.31,C,0.0,False,0,6.0
USR-00743,22.31,C,0.0,False,0,7.0
USR-04806,22.3,C,0.0,False,0,6.0
USR-10008,22.28,C,0.0,False,0,5.0
USR-09883,22.28,C,0.0,False,0,7.0
USR-11948,22.28,C,0.0,False,0,4.0
USR-10146,22.27,C,0.0,False,0,6.0
USR-05152,22.27,C,0.0,False,0,6.0
USR-14930,22.27,C,0.0,False,0,4.0
USR-10071,22.26,C,0.0,False,0,6.0
USR-14125,22.26,C,0.71,False,0,7.0
USR-10541,22.25,C,0.0,False,0,6.0
USR-02741,22.25,C,0.0,False,0,7.0
USR-12634,22.24,C,0.0,False,0,6.0
USR-03455,22.23,C,0.0,False,0,6.0
USR-14638,22.22,C,2.81,False,0,6.0
USR-06873,22.21,C,0.0,False,0,7.0
USR-10856,22.21,C,0.0,False,0,6.0
USR-03898,22.21,C,0.0,False,1,4.0
USR-14347,22.2,C,0.0,False,0,7.0
USR-03044,22.2,C,0.0,False,0,7.0
USR-03269,22.19,C,2.59,False,0,5.0
USR-00614,22.19,C,0.37,False,0,3.0
USR-03529,22.19,C,0.0,False,0,5.0
USR-13057,22.18,C,0.0,False,0,6.0
USR-04654,22.15,C,0.0,False,0,7.0
USR-11937,22.13,C,0.0,False,0,4.0
USR-09343,22.13,C,0.0,False,0,6.0
USR-08317,22.12,C,0.0,False,0,5.0
USR-09754,22.11,C,0.0,False,0,7.0
USR-08672,22.1,C,0.0,False,0,6.0
USR-02330,22.1,C,0.0,False,0,7.0
USR-01438,22.09,C,0.0,False,0,5.0
USR-14555,22.09,C,3.44,False,0,4.0
USR-07618,22.08,C,0.0,False,0,7.0
USR-08017,22.08,C,0.0,False,0,5.0
USR-01217,22.08,C,2.36,False,0,3.0
USR-06073,22.07,C,0.0,False,0,7.0
USR-09432,22.06,C,0.0,False,0,7.0
USR-11096,22.05,C,0.0,False,0,5.0
USR-13448,22.04,C,0.0,False,0,7.0
USR-11549,22.04,C,0.2,False,0,5.0
USR-09347,22.02,C,0.0,False,0,5.0
USR-04289,22.01,C,0.0,False,0,4.0
USR-13308,22.01,C,0.0,False,0,7.0
USR-08389,21.99,C,3.84,False,0,4.0
