user_id,cashback_perdido_mensual,segmento,nomina_domiciliada,ingreso_mensual_mxn,score_buro,edad,ocupacion,satisfaccion_1_10,dias_desde_ultimo_login,num_productos_activos
USR-12059,14.396866666666666,C,False,21000,305,29,Empleado,,2,1
USR-12060,5.55445,C,False,34000,683,33,Desempleado,,100,1
USR-12063,11.39296,C,False,13000,504,50,Empresario,3.0,21,1
USR-12068,11.589457142857142,C,False,19000,344,27,Independiente,5.0,20,1
USR-12069,4.6173,C,False,20500,705,49,Desempleado,,110,1
USR-12070,12.725972727272728,C,True,8500,670,28,Empleado,9.0,2,3
USR-12071,220.71654545454547,B,False,22000,779,52,Independiente,6.0,1,2
USR-12072,24.438125,C,True,30000,481,32,Empleado,8.0,10,3
USR-12073,18.10145,C,True,23000,324,49,Empleado,5.0,21,1
USR-12074,6.086,C,True,32500,700,46,Empleado,7.0,157,1
USR-12077,16.808375,C,False,18000,380,46,Empleado,3.0,4,2
USR-12078,125.2516125,B,False,35000,730,36,Empresario,10.0,10,1
USR-12079,4.273,C,False,7000,604,43,Desempleado,5.0,96,1
USR-12081,216.96597000000003,B,False,83000,760,37,Empresario,8.0,9,3
USR-12083,5.450575000000001,C,False,17000,473,40,Independiente,6.0,152,1
USR-12086,170.73243333333335,B,False,36000,569,37,Independiente,7.0,7,4
USR-12090,21.60776,C,True,36500,491,34,Empleado,7.0,0,4
USR-12091,19.516781818181816,C,True,32500,734,48,Empleado,9.0,14,3
USR-12092,25.363327272727272,C,True,9500,692,48,Empleado,,17,3
USR-12094,17.04168888888889,C,True,34000,775,28,Empleado,8.0,16,4
USR-12095,9.45578,C,False,6500,329,26,Empleado,4.0,19,2
USR-12097,24.78935,C,True,27000,657,48,Empleado,9.0,19,3
USR-12098,6.481533333333334,C,False,10000,560,45,Desempleado,4.0,92,1
USR-12102,205.7350181818182,B,False,92000,772,50,Independiente,9.0,3,3
USR-12103,262.03355,B,False,86000,543,41,Empresario,10.0,11,1
USR-12104,38.230537500000004,C,False,37000,722,43,Independiente,8.0,10,3
USR-12107,44.18804,C,False,30500,750,44,Independiente,7.0,3,4
USR-12109,131.20377000000002,B,False,23000,676,41,Empresario,6.0,8,3
USR-12110,154.08155454545457,B,False,59000,524,50,Independiente,10.0,14,3
USR-12112,16.85163,C,False,19500,365,36,Independiente,3.0,21,2
USR-12114,3.06265,C,False,30000,559,45,Independiente,4.0,140,1
USR-12115,14.4959375,C,False,12000,497,49,Empleado,5.0,12,1
USR-12117,113.83615714285715,B,False,62000,786,31,Empresario,6.0,0,2
USR-12120,244.0774,B,False,52000,789,54,Empresario,9.0,2,3
USR-12121,5.842033333333333,C,False,30000,624,30,Jubilado,4.0,116,1
USR-12124,16.462745454545455,C,False,14000,463,20,Estudiante,10.0,3,2
USR-12125,1.9571,C,False,28000,404,25,Desempleado,5.0,56,0
USR-12126,17.5453125,C,False,6500,565,44,Independiente,7.0,14,0
USR-12127,19.015055555555556,C,True,14500,708,26,Empleado,6.0,14,2
USR-12128,22.428236363636362,C,True,26500,671,30,Empleado,9.0,13,3
USR-12130,7.69385,C,False,34500,593,26,Desempleado,5.0,83,1
USR-12133,19.226785714285715,C,True,38000,764,47,Empleado,8.0,10,3
USR-12137,19.572470000000003,C,True,14500,486,34,Empleado,10.0,8,1
USR-12138,7.96072,C,True,17000,308,50,Empleado,3.0,13,1
USR-12140,8.90638,C,False,11000,461,47,Independiente,4.0,12,2
USR-12142,11.336540000000001,C,True,16500,581,34,Empleado,4.0,21,2
USR-12144,5.939233333333334,C,False,20000,624,39,Estudiante,5.0,54,0
USR-12148,0.0,C,False,32500,709,28,Independiente,6.0,73,1
USR-12152,11.8807625,C,False,13500,512,40,Independiente,7.0,1,1
USR-12156,3.6620000000000004,C,False,27500,681,57,Empresario,6.0,172,0
USR-12158,10.19905,C,False,23000,493,21,Estudiante,10.0,2,2
USR-12159,17.196099999999998,C,False,28000,583,58,Estudiante,5.0,101,0
USR-12160,11.6682,C,False,17500,456,22,Jubilado,4.0,59,1
USR-12165,12.131272727272728,C,False,8500,535,47,Empleado,,21,2
USR-12166,4.58155,C,False,28500,513,31,Estudiante,,88,1
USR-12169,26.08062,C,True,15500,764,26,Empleado,9.0,17,3
USR-12170,9.396857142857144,C,False,16500,319,48,Empleado,7.0,20,1
USR-12173,23.901057142857145,C,False,20000,815,40,Independiente,10.0,13,2
USR-12177,41.73532,C,False,20000,668,35,Empleado,8.0,14,3
USR-12179,256.2179666666667,B,False,25000,771,30,Empresario,7.0,9,4
USR-12180,37.4714,C,False,35000,617,32,Independiente,8.0,11,3
USR-12183,15.927600000000002,C,False,28000,652,24,Empresario,9.0,2,2
USR-12184,17.83012,C,False,14000,531,47,Empleado,4.0,21,2
USR-12187,11.908999999999999,C,False,8500,479,40,Independiente,6.0,1,1
USR-12188,45.90007000000001,C,False,20000,718,52,Empleado,,15,5
USR-12189,43.08242857142857,C,True,79000,719,47,Empleado,10.0,14,2
USR-12190,21.488083333333336,C,True,17000,698,46,Empleado,7.0,7,1
USR-12191,122.31898571428572,B,False,32000,549,42,Independiente,8.0,14,2
USR-12192,8.713220000000002,C,False,28500,371,45,Empleado,7.0,55,2
USR-12193,18.743154545454544,C,True,29500,658,38,Empleado,10.0,10,2
USR-12194,6.712766666666667,C,False,29500,433,42,Desempleado,6.0,96,1
USR-12196,19.14224,C,False,15000,758,30,Empleado,7.0,0,2
USR-12199,38.746272727272725,C,False,48000,645,28,Empleado,,5,2
USR-12202,16.093420000000002,C,False,20000,528,26,Independiente,3.0,17,3
USR-12203,8.602442857142858,C,True,19000,450,43,Empleado,5.0,10,3
USR-12204,3.349966666666667,C,True,29000,479,58,Empleado,5.0,33,0
USR-12205,26.845620000000004,C,True,18500,703,38,Empleado,8.0,5,4
USR-12209,151.259125,B,False,76000,626,43,Independiente,10.0,3,3
USR-12211,15.3051375,C,True,38000,682,51,Empleado,8.0,5,2
USR-12214,14.495914285714287,C,False,12500,531,24,Empleado,4.0,16,2
USR-12215,17.11122,C,True,18500,349,42,Empleado,3.0,2,2
USR-12217,226.76913333333334,B,False,86000,527,32,Empresario,6.0,3,2
USR-12222,5.9403999999999995,C,False,11000,558,26,Estudiante,6.0,72,1
USR-12223,12.78151,C,False,7000,775,28,Empleado,10.0,1,2
USR-12224,6.7932500000000005,C,False,5000,571,27,Empleado,4.0,133,0
USR-12226,28.18078888888889,C,True,22000,571,35,Empleado,9.0,5,2
USR-12227,13.698699999999999,C,True,33000,727,42,Empleado,7.0,17,3
USR-12228,17.803414285714286,C,True,29500,550,34,Empleado,6.0,18,4
USR-12232,15.012400000000001,C,False,18000,574,37,Independiente,5.0,82,0
USR-12233,0.0,C,False,10500,624,37,Independiente,,134,0
USR-12234,24.378899999999998,C,True,23500,695,46,Empleado,6.0,4,4
USR-12236,3.2365250000000003,C,False,6000,572,47,Desempleado,6.0,152,0
USR-12239,13.040516666666667,C,True,7500,539,41,Empleado,4.0,11,1
USR-12240,13.382344444444445,C,True,19000,465,25,Empleado,5.0,10,2
USR-12243,4.422300000000001,C,False,32500,556,35,Empleado,7.0,77,1
USR-12245,17.130633333333336,C,True,35500,669,34,Empleado,9.0,16,3
USR-12246,170.50639,B,False,81000,563,42,Independiente,7.0,7,3
USR-12247,21.374745454545458,C,True,29500,658,31,Empleado,10.0,2,1
USR-12249,20.989933333333333,C,True,32500,591,27,Empleado,6.0,8,4
USR-12253,191.10823636363637,B,False,99000,683,37,Empresario,6.0,8,4
USR-12254,10.2517,C,True,14500,545,27,Empleado,,1,1
USR-12255,22.5776,C,True,39000,514,35,Empleado,10.0,13,2
USR-12256,9.02620909090909,C,False,14500,697,23,Estudiante,9.0,3,2
USR-12257,44.3929375,C,False,25500,755,44,Empleado,9.0,0,5
USR-12258,5.5299,C,False,16500,523,34,Independiente,6.0,33,1
USR-12260,18.2213,C,True,13000,490,34,Empleado,6.0,18,3
USR-12261,155.3837,B,False,63000,558,35,Empresario,7.0,3,4
USR-12262,27.50032,C,True,50000,705,29,Empleado,10.0,5,3
USR-12263,7.2011,C,False,14500,711,27,Estudiante,4.0,107,0
USR-12264,25.5541375,C,True,12500,736,50,Empleado,9.0,3,1
USR-12265,5.122999999999999,C,False,20500,693,33,Empleado,4.0,93,1
USR-12266,17.52002,C,True,28000,678,43,Empleado,6.0,4,2
USR-12268,20.269245454545455,C,False,13000,749,32,Empleado,8.0,3,1
USR-12271,11.38129,C,True,24000,565,50,Empleado,7.0,7,1
USR-12273,140.43546,B,False,41000,647,44,Empresario,7.0,13,2
USR-12278,18.074466666666666,C,True,32000,559,52,Empleado,10.0,3,3
USR-12279,5.39335,C,False,26500,652,27,Jubilado,4.0,61,1
USR-12280,2.971866666666667,C,False,15000,410,23,Empleado,5.0,99,1
USR-12282,19.451999999999998,C,True,12000,580,34,Empleado,6.0,15,2
USR-12290,5.49935,C,False,20500,554,46,Empresario,5.0,104,1
USR-12292,12.072533333333332,C,False,24000,551,43,Empresario,4.0,18,1
USR-12296,28.5882125,C,True,12500,702,54,Empleado,6.0,13,3
USR-12297,22.842714285714287,C,True,29500,645,29,Empleado,6.0,10,3
USR-12298,14.534711111111111,C,True,17500,405,45,Empleado,5.0,8,2
USR-12299,172.67456363636364,B,False,37000,623,28,Empresario,6.0,3,3
USR-12301,138.19628,B,False,79000,756,31,Empresario,8.0,5,3
USR-12302,217.30745454545456,B,False,87000,607,47,Independiente,7.0,8,4
USR-12303,42.69364,C,True,52000,727,31,Empleado,10.0,8,4
USR-12307,40.99300909090909,C,True,24000,789,39,Empleado,8.0,0,3
USR-12314,12.08145,C,True,21000,463,25,Empleado,7.0,22,1
USR-12315,13.464336363636363,C,False,7000,575,24,Empleado,7.0,1,2
USR-12317,22.9918625,C,False,73000,668,30,Independiente,7.0,8,3
USR-12319,20.6065125,C,False,34000,754,57,Independiente,9.0,19,1
USR-12321,82.41783333333333,C,False,53000,597,31,Independiente,7.0,11,3
USR-12325,23.2069875,C,True,21500,763,37,Empleado,9.0,6,2
USR-12326,11.834842857142858,C,False,18500,421,24,Empleado,7.0,21,3
USR-12327,36.17135,C,False,19500,479,34,Estudiante,,137,1
USR-12328,26.073777777777778,C,True,18000,671,45,Empleado,6.0,16,3
USR-12329,18.461266666666667,C,True,23000,495,36,Empleado,6.0,9,1
USR-12330,1.9949000000000001,C,False,18000,415,42,Independiente,7.0,112,1
USR-12331,16.390614285714285,C,False,19500,461,40,Empleado,4.0,4,2
USR-12332,5.997575,C,False,6000,693,57,Empleado,5.0,74,1
USR-12333,25.461385714285715,C,True,35000,516,41,Empleado,8.0,6,2
USR-12334,91.14998750000001,C,False,74000,583,33,Independiente,9.0,12,3
USR-12339,19.073633333333333,C,True,19500,576,42,Empleado,9.0,18,2
USR-12341,27.93347142857143,C,True,13000,595,44,Empleado,7.0,15,5
USR-12342,22.944555555555556,C,True,38000,575,43,Empleado,8.0,9,2
USR-12343,6.980449999999999,C,False,7000,412,60,Desempleado,6.0,174,2
USR-12345,12.41726,C,True,19500,298,32,Empleado,6.0,3,0
USR-12346,37.2946,C,True,53500,709,43,Empleado,7.0,3,3
USR-12347,32.369510000000005,C,True,38000,694,33,Empleado,,17,4
USR-12348,36.70628000000001,C,True,24000,612,34,Empleado,8.0,14,4
USR-12350,19.45028,C,True,35500,690,51,Empleado,7.0,5,2
USR-12351,33.20133333333333,C,True,63000,795,34,Empleado,10.0,15,4
USR-12352,11.180787500000001,C,False,9000,380,50,Empleado,4.0,19,2
USR-12353,13.495914285714283,C,True,10000,379,42,Empleado,3.0,10,1
USR-12354,3.5525400000000005,C,False,4500,471,45,Independiente,5.0,76,0
USR-12356,20.4673,C,False,15000,678,31,Empleado,4.0,122,1
USR-12358,4.867999999999999,C,False,26500,638,30,Independiente,5.0,158,1
USR-12363,202.49274,B,False,91000,738,53,Empresario,10.0,7,2
USR-12364,37.79338,C,False,52000,846,28,Empresario,7.0,5,2
USR-12367,57.24239,C,False,56000,629,40,Independiente,10.0,19,5
USR-12368,43.6284375,C,False,31000,801,44,Empleado,7.0,3,3
USR-12371,51.0163,C,False,40000,681,53,Independiente,7.0,17,3
USR-12372,7.689475,C,False,34500,398,38,Independiente,4.0,30,1
USR-12375,7.278833333333334,C,False,23500,430,49,Desempleado,5.0,64,1
USR-12377,3.7679,C,False,7500,477,24,Independiente,7.0,66,1
USR-12379,20.176766666666666,C,True,19500,770,36,Empleado,7.0,9,2
USR-12381,35.51468181818182,C,False,52500,712,31,Empresario,9.0,2,4
USR-12383,14.456325,C,True,34500,693,53,Empleado,6.0,10,2
USR-12384,10.390845454545454,C,False,12500,632,25,Independiente,7.0,0,2
USR-12385,10.294160000000002,C,False,16500,468,26,Empleado,3.0,3,2
USR-12386,14.296409090909092,C,False,26500,696,25,Empresario,10.0,3,1
USR-12387,8.522257142857143,C,False,18000,496,24,Empleado,7.0,12,2
USR-12391,9.571442857142857,C,True,13000,500,42,Empleado,6.0,5,2
USR-12392,32.613080000000004,C,False,30000,599,50,Empleado,7.0,18,4
USR-12393,20.67057,C,True,14000,532,49,Empleado,7.0,15,2
USR-12394,5.00946,C,False,14500,673,40,Desempleado,6.0,71,0
USR-12396,4.982575000000001,C,False,8500,629,40,Desempleado,6.0,132,0
USR-12397,30.120179999999998,C,True,19000,725,52,Empleado,8.0,3,3
USR-12401,5.77402,C,False,33500,446,46,Desempleado,6.0,33,2
USR-12402,12.110177777777778,C,False,18000,598,24,Empleado,3.0,2,0
USR-12403,13.4192,C,False,9000,561,26,Empresario,3.0,5,1
USR-12404,4.614683333333333,C,False,17000,713,47,Jubilado,4.0,137,1
USR-12405,33.318042857142856,C,False,67000,626,48,Independiente,9.0,3,2
USR-12406,6.25935,C,False,27000,383,41,Desempleado,,42,1
USR-12409,13.049333333333335,C,False,17500,551,39,Empleado,4.0,14,2
USR-12410,23.13163,C,True,28500,522,54,Empleado,8.0,9,3
USR-12412,21.769280000000002,C,True,29000,640,54,Empleado,8.0,10,2
USR-12416,158.30421111111113,B,False,71000,689,50,Empresario,10.0,14,4
USR-12417,10.202914285714286,C,False,21500,424,24,Independiente,5.0,6,1
USR-12418,9.214575,C,False,20000,386,26,Independiente,,143,1
USR-12419,33.487300000000005,C,False,58000,794,41,Empresario,10.0,12,3
USR-12420,5.469157142857143,C,False,14500,563,29,Desempleado,,144,0
USR-12421,14.099185714285714,C,True,30000,676,29,Empleado,9.0,2,3
USR-12422,10.4434,C,False,6500,550,43,Empleado,5.0,14,1
USR-12430,12.545466666666668,C,True,8000,359,50,Empleado,7.0,0,2
USR-12436,61.43638571428572,C,False,66000,665,49,Empleado,9.0,13,4
USR-12437,12.018514285714286,C,True,9000,468,41,Empleado,7.0,21,2
USR-12439,8.3337,C,False,32000,618,40,Independiente,,130,1
USR-12440,196.2238142857143,B,False,66000,808,34,Independiente,10.0,9,2
USR-12443,4.264466666666666,C,False,26000,696,46,Empleado,6.0,162,0
USR-12446,0.0,C,True,7000,528,42,Empleado,5.0,129,1
USR-12449,127.14608000000001,B,False,35000,748,38,Empresario,6.0,2,4
USR-12452,15.200422222222223,C,True,8500,360,36,Empleado,7.0,14,1
USR-12454,12.985554545454546,C,True,14500,557,32,Empleado,8.0,2,2
USR-12455,48.874922222222224,C,False,60000,655,44,Independiente,10.0,18,2
USR-12457,9.998850000000001,C,False,16500,301,25,Empresario,4.0,3,2
USR-12460,11.214,C,False,10500,299,37,Independiente,4.0,5,1
USR-12462,15.779266666666668,C,False,15500,459,43,Independiente,,1,1
USR-12467,12.6788375,C,False,17500,304,39,Empresario,5.0,10,2
USR-12468,23.682136363636367,C,True,61000,583,50,Empleado,10.0,3,2
USR-12470,35.351057142857144,C,False,34000,602,52,Independiente,8.0,14,3
USR-12471,26.499566666666666,C,True,15000,658,42,Empleado,9.0,17,1
USR-12472,13.708925,C,True,14000,590,50,Empleado,7.0,22,1
USR-12473,25.31505555555556,C,True,11500,522,28,Empleado,6.0,11,3
USR-12474,9.376800000000001,C,False,9000,343,26,Empleado,6.0,4,4
USR-12477,3.6214666666666666,C,False,8500,710,24,Desempleado,6.0,75,2
USR-12479,16.703233333333333,C,True,30000,561,46,Empleado,8.0,16,1
USR-12481,43.02997142857142,C,False,52000,691,47,Empleado,8.0,6,3
USR-12483,9.051016666666667,C,True,15500,488,24,Empleado,4.0,22,1
USR-12485,4.843666666666667,C,False,5500,656,58,Desempleado,4.0,48,0
USR-12486,151.5276888888889,B,False,37000,565,39,Empresario,8.0,3,2
USR-12489,253.80937000000003,B,False,92000,539,35,Empresario,10.0,8,4
USR-12492,2.00755,C,False,19500,578,43,Estudiante,4.0,156,2
USR-12494,11.86748,C,True,9000,770,42,Empleado,10.0,10,1
USR-12495,6.81618,C,False,29000,603,28,Desempleado,6.0,39,0
USR-12499,36.09361,C,False,34500,796,36,Independiente,10.0,3,5
USR-12500,43.16096,C,False,15500,662,36,Empresario,8.0,0,3
USR-12504,19.558,C,True,32500,487,30,Empleado,8.0,0,2
USR-12506,14.3302,C,False,10500,304,31,Empleado,4.0,21,2
USR-12508,7.331,C,False,28500,532,33,Desempleado,6.0,50,1
USR-12509,11.84625,C,True,10500,404,42,Empleado,4.0,1,1
USR-12511,31.4243,C,True,64000,820,32,Empleado,7.0,11,4
USR-12514,16.23079090909091,C,False,25500,582,18,Empleado,8.0,0,3
USR-12520,0.0,C,True,28000,564,60,Empleado,6.0,37,0
USR-12521,13.116150000000001,C,False,17000,391,43,Empleado,5.0,23,1
USR-12523,242.70471111111112,B,False,75000,705,40,Empresario,,13,3
USR-12524,48.39775714285714,C,False,45000,836,33,Empleado,8.0,19,2
USR-12529,3.2559,C,False,25000,693,24,Estudiante,5.0,72,0
USR-12530,12.957566666666667,C,True,18500,719,46,Empleado,6.0,15,2
USR-12532,33.96093333333334,C,False,31000,794,35,Independiente,10.0,3,2
USR-12534,199.2047142857143,B,False,98000,798,36,Independiente,10.0,12,5
USR-12535,22.6892,C,False,8500,530,37,Empleado,7.0,17,2
USR-12536,15.528988888888888,C,False,23500,302,24,Independiente,3.0,12,1
USR-12537,0.0,C,False,13500,476,48,Estudiante,5.0,102,1
USR-12538,3.39105,C,False,13500,696,22,Empleado,7.0,180,0
USR-12539,167.7693875,B,False,73000,622,41,Independiente,8.0,2,2
USR-12540,10.35752,C,True,19000,331,32,Empleado,7.0,14,1
USR-12543,31.581427272727275,C,False,43000,667,36,Independiente,8.0,2,3
USR-12544,8.312071428571429,C,False,7000,321,47,Empleado,,11,1
USR-12545,155.10438888888888,B,False,45000,840,38,Empresario,10.0,19,1
USR-12546,35.6049625,C,False,75000,581,60,Independiente,8.0,19,4
USR-12547,9.4219,C,True,7500,379,31,Empleado,5.0,117,1
USR-12548,13.222754545454546,C,False,26000,685,30,Independiente,7.0,2,2
USR-12549,10.486285714285714,C,False,15500,353,24,Independiente,6.0,0,1
USR-12552,10.227572727272728,C,True,15000,300,43,Empleado,4.0,14,2
USR-12554,1.1771,C,False,20000,663,29,Estudiante,4.0,76,1
USR-12555,182.40181428571427,B,False,60000,621,36,Independiente,9.0,14,4
USR-12557,14.14668,C,False,7000,353,39,Independiente,3.0,21,1
USR-12560,179.43815,B,False,37000,682,36,Empresario,8.0,8,2
USR-12563,15.370700000000001,C,True,28500,491,45,Empleado,6.0,18,2
USR-12564,21.86238181818182,C,True,34000,579,27,Empleado,6.0,6,4
USR-12565,18.632125000000002,C,False,7500,353,47,Independiente,5.0,21,2
USR-12568,19.760944444444444,C,True,31000,693,27,Empleado,8.0,9,3
USR-12570,18.5544375,C,True,25500,562,49,Empleado,7.0,1,3
USR-12573,138.148225,B,False,63000,613,45,Empresario,7.0,10,2
USR-12575,23.56647142857143,C,True,10000,517,51,Empleado,9.0,3,3
USR-12576,16.359675,C,False,21500,446,49,Empleado,7.0,12,1
USR-12579,180.45382500000002,B,False,38000,549,43,Independiente,9.0,5,3
USR-12580,9.3549,C,False,12500,663,57,Independiente,5.0,128,1
USR-12587,2.58932,C,False,23500,678,56,Desempleado,4.0,167,1
USR-12595,80.46323,C,True,18000,500,31,Empleado,6.0,18,3
USR-12596,18.759681818181818,C,True,16000,533,30,Empleado,7.0,3,2
USR-12597,4.509333333333334,C,False,34500,573,58,Independiente,6.0,43,1
USR-12600,22.76705714285714,C,True,38500,549,47,Empleado,,16,2
USR-12601,17.020955555555556,C,False,16000,574,44,Empleado,3.0,0,1
USR-12602,16.27071666666667,C,False,21500,465,36,Independiente,3.0,16,2
USR-12604,8.3298,C,False,34500,416,49,Estudiante,6.0,41,0
USR-12605,7.648685714285714,C,False,17500,565,48,Empleado,3.0,10,1
USR-12607,10.3611,C,False,13500,558,47,Desempleado,4.0,38,1
USR-12610,7.11298,C,False,18500,655,42,Estudiante,7.0,74,1
USR-12611,15.164744444444445,C,True,13000,666,31,Empleado,8.0,19,3
USR-12613,4.991366666666667,C,True,29500,570,48,Empleado,6.0,154,1
USR-12615,31.085725,C,True,20000,606,38,Empleado,9.0,17,3
USR-12616,156.23037272727274,B,False,60000,758,47,Independiente,9.0,10,3
USR-12618,21.6488,C,False,25000,531,58,Desempleado,4.0,53,1
USR-12619,6.246533333333333,C,False,5000,643,47,Estudiante,5.0,103,1
USR-12620,47.1918,C,True,49000,733,35,Empleado,7.0,18,2
USR-12621,7.7368500000000004,C,False,22000,542,48,Independiente,6.0,85,0
USR-12622,13.523050000000001,C,False,19500,475,42,Independiente,3.0,2,3
USR-12625,35.63686,C,True,52000,780,40,Empleado,7.0,1,2
USR-12626,14.145685714285715,C,False,12500,381,33,Independiente,4.0,20,1
USR-12627,16.60337142857143,C,True,13000,637,50,Empleado,9.0,4,5
USR-12628,20.008342857142857,C,False,10500,516,28,Independiente,6.0,7,2
USR-12629,6.72355,C,True,12500,605,27,Empleado,7.0,51,1
USR-12630,15.33151,C,False,8500,567,42,Empresario,5.0,5,1
USR-12632,10.41987,C,True,33000,546,25,Empleado,7.0,4,2
USR-12634,6.8564,C,False,34000,541,24,Independiente,6.0,83,0
USR-12638,32.29212857142857,C,False,31000,750,57,Empresario,9.0,11,3
USR-12640,106.18322727272727,B,False,53000,599,32,Independiente,10.0,5,4
USR-12642,26.26560909090909,C,True,27000,564,54,Empleado,8.0,14,3
USR-12646,14.978110000000001,C,False,26000,653,24,Independiente,7.0,1,2
USR-12649,44.358200000000004,C,False,64000,789,45,Independiente,10.0,12,3
USR-12650,15.199111111111112,C,True,24500,684,32,Empleado,10.0,16,2
USR-12651,6.3389500000000005,C,False,34500,550,57,Jubilado,4.0,120,2
USR-12653,17.73015,C,False,12000,347,27,Independiente,4.0,1,1
USR-12655,18.419977777777778,C,False,47000,622,58,Empleado,10.0,18,3
USR-12656,17.877625000000002,C,True,15500,542,50,Empleado,,5,1
USR-12658,16.073283333333332,C,True,10500,602,53,Empleado,7.0,2,3
USR-12661,13.703155555555556,C,True,37000,680,29,Empleado,6.0,3,2
USR-12663,7.72508,C,False,18000,309,32,Empleado,4.0,24,2
USR-12664,16.1501,C,True,22000,527,41,Empleado,9.0,18,3
USR-12665,20.138,C,True,11500,537,32,Empleado,9.0,17,3
USR-12667,43.57593,C,False,26500,820,44,Independiente,9.0,2,3
USR-12668,89.21837142857143,C,False,33000,746,43,Empresario,8.0,14,3
USR-12673,6.746611111111111,C,True,23000,616,30,Empleado,8.0,17,2
USR-12679,21.60812,C,True,24500,738,53,Empleado,7.0,17,3
USR-12681,5.747999999999999,C,True,10500,630,23,Empleado,4.0,50,1
USR-12682,25.93921111111111,C,True,18000,759,45,Empleado,7.0,5,3
USR-12686,11.817266666666667,C,False,9000,727,25,Independiente,8.0,1,2
USR-12688,143.25098333333332,B,False,54000,687,54,Independiente,8.0,13,3
USR-12689,8.454877777777778,C,True,14000,556,35,Empleado,5.0,18,2
USR-12696,151.69431111111112,B,False,75000,660,29,Independiente,9.0,11,1
USR-12698,22.359099999999998,C,False,22500,466,50,Empleado,6.0,155,1
USR-12706,12.382242857142858,C,False,11500,565,34,Empresario,3.0,1,3
USR-12707,54.90338181818183,C,True,30000,661,39,Empleado,10.0,8,2
USR-12708,32.33637777777778,C,False,35000,756,30,Independiente,8.0,7,4
USR-12709,60.78991428571429,C,False,47000,790,50,Independiente,8.0,15,3
USR-12710,10.4788,C,False,17000,544,26,Empleado,5.0,6,1
USR-12711,25.9721,C,True,28000,593,43,Empleado,6.0,6,3
USR-12712,49.1505,C,False,49000,666,43,Empleado,,18,2
USR-12713,14.806122222222221,C,False,22000,450,45,Empleado,5.0,7,3
USR-12714,147.12956666666665,B,False,82000,734,33,Empresario,,10,3
USR-12716,16.08698,C,True,22500,539,38,Empleado,8.0,14,2
USR-12722,37.631366666666665,C,False,44500,745,31,Empleado,9.0,4,3
USR-12723,109.93725714285713,B,False,81000,642,45,Independiente,8.0,6,3
USR-12724,107.9779,B,False,93000,679,33,Independiente,9.0,9,2
USR-12726,45.72833,C,False,77000,645,55,Independiente,10.0,7,4
USR-12727,28.267122222222227,C,False,44000,600,42,Empleado,9.0,18,3
USR-12730,13.217233333333333,C,False,11000,594,40,Empleado,7.0,2,1
USR-12731,23.588485714285717,C,True,37500,771,26,Empleado,6.0,8,2
USR-12733,112.7644875,B,False,95000,594,45,Independiente,6.0,7,3
USR-12736,13.537028571428573,C,True,24000,672,53,Empleado,6.0,12,2
USR-12737,13.427288888888889,C,False,23500,492,32,Empleado,4.0,12,2
USR-12738,10.70362857142857,C,True,6500,332,50,Empleado,7.0,16,1
USR-12740,13.808377777777778,C,True,20000,579,27,Empleado,4.0,7,2
USR-12745,6.633666666666667,C,False,34500,707,34,Empleado,7.0,93,1
USR-12746,169.35436666666666,B,False,61000,538,41,Independiente,8.0,14,3
USR-12747,15.593714285714286,C,False,10500,557,48,Empresario,4.0,8,2
USR-12748,13.318957142857144,C,False,24500,382,27,Independiente,3.0,8,2
USR-12750,14.87655,C,True,8000,307,39,Empleado,4.0,23,1
USR-12751,17.243630000000003,C,False,24500,382,43,Empleado,6.0,5,1
USR-12752,202.7589888888889,B,False,37000,771,39,Independiente,10.0,10,3
USR-12755,23.645500000000002,C,True,10000,721,33,Empleado,10.0,12,4
USR-12758,32.14052222222222,C,False,60000,808,41,Empleado,7.0,9,5
USR-12760,14.86335,C,True,12000,704,27,Empleado,7.0,4,1
USR-12761,7.939225,C,True,21500,676,60,Empleado,7.0,32,0
USR-12764,16.603122222222222,C,False,12000,724,19,Estudiante,8.0,3,2
USR-12765,219.78331111111112,B,False,71000,700,50,Empresario,10.0,1,2
USR-12770,2.9907000000000004,C,False,19000,541,24,Desempleado,6.0,157,0
USR-12771,15.79618181818182,C,True,10000,518,33,Empleado,6.0,3,3
USR-12775,189.55401,B,False,50000,604,45,Empresario,9.0,3,4
USR-12780,3.1987,C,False,26000,620,42,Jubilado,6.0,37,1
USR-12785,23.73398333333333,C,True,28000,539,33,Empleado,7.0,10,1
USR-12786,12.27495,C,False,21500,412,37,Empleado,5.0,0,3
USR-12793,14.495233333333333,C,False,23500,706,31,Independiente,7.0,0,1
USR-12794,16.625125,C,True,15000,569,42,Empleado,7.0,17,3
USR-12797,0.5876,C,False,7000,388,36,Desempleado,6.0,124,0
USR-12798,7.1189,C,False,20000,421,26,Empresario,6.0,124,1
USR-12801,22.74408888888889,C,True,31000,778,46,Empleado,10.0,9,4
USR-12802,4.9940500000000005,C,False,28500,480,49,Independiente,5.0,171,0
USR-12805,4.410666666666667,C,False,6000,652,49,Independiente,6.0,168,1
USR-12806,167.54063333333332,B,False,40000,623,41,Empresario,7.0,5,4
USR-12807,2.238,C,False,9500,535,52,Independiente,5.0,47,1
USR-12811,32.30085714285714,C,False,55000,658,45,Empleado,10.0,9,4
USR-12815,15.357642857142858,C,True,18000,470,38,Empleado,6.0,11,1
USR-12816,15.52055,C,True,24000,477,23,Empleado,8.0,2,2
